unit,purpose,duration,partner,age,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
NR,PROF,N1-3,OUT,Y35-44,PL	171245 	140518 	104360 	104093 b	135874 u	472100 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y35-44,PT	60567 	71950 	87988 	88616 	58128 u	68343 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y35-44,RO	: c	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y35-44,SE	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y35-44,SI	90678 	93290 	100631 	89441 	81044 	89770 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y35-44,SK	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y35-44,UK	: 	: 	: 	: 	1089169 	1078449 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,AT	371054 	356855 	411841 	317003 	437827 	344875 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,BE	247109 b	172416 	110407 	134362 	150627 	248318 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,BG	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,CH	: 	169344 u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,CY	30192 u	23213 u	16024 u	22555 u	22154 u	23043 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,CZ	: c	: u	: u	: u	84996 u	98960 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,DE	1998285 	1615021 	1518798 	1699152 	1960741 	2263398 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,DK	: 	307582 	129379 u	282844 	203822 bu	355063 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,EA	: 	: 	: 	4155698 e	4320703 e	4876435 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,EE	28934 u	50947 	40121 u	49716 	27326 u	36758 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,EL	: 	: u	15033 u	: u	21127 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,ES	200749 	238912 	219314 b	234792 	255635 	321437 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,EU27	: 	: 	5135510 e	5597807 e	6034892 e	6911701 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,EU28	: 	: 	5165876 e	5725928 e	6118572 e	6963019 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,FI	405965 	445746 	282231 	367022 	293337 	392728 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,FR	704623 	402405 	425510 	366023 	293895 	241948 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,HR	59212 u	62361 u	32011 u	117961 	83065 u	51453 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,HU	83615 	102808 	78618 	97945 	137170 	144411 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,IE	144563 	138342 	156754 	159319 	146834 	134763 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,IT	: u	: u	: u	: u	326970 u	418687 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,LT	46467 	45385 	43151 	37846 	31632 	33934 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,LU	: 	52698 	63263 	74829 	65933 	59351 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,LV	: 	: c	: u	: u	: u	27858 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,MT	19660 u	14079 u	: c	9265 bu	6671 	7162 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,NL	499179 	307717 	292693 	267276 	204015 	231891 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,NO	195120 	258437 	389736 	327179 	192771 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,PL	93447 	54970 	58098 	59978 b	161951 u	261730 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,PT	64354 	54137 	53673 	63285 	24066 u	24400 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,SE	: 	: u	162353 u	179292 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,SI	64328 	52723 	80830 	51084 	56621 	65023 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,SK	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-54,UK	: 	: 	: 	: 	942401 	980293 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,AT	529585 	505756 	564587 	500104 	592745 	474270 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,BE	389700 b	337916 	271905 	192678 	280696 	425257 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,BG	: c	: u	: u	: u	21730 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,CH	: 	237562 u	: u	293921 u	: u	692405 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,CY	50656 u	34221 u	29848 u	30566 u	36056 	36568 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,CZ	90067 u	107397 u	68698 u	70548 u	146767 u	111998 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,DE	2576270 	2407218 	2185112 	2349509 	2620806 	3496289 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,DK	: 	443626 	319767 	395071 	299136 b	514629 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,EA	: 	: 	: 	6077210 e	6006401 e	7284007 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,EE	57667 	70455 	49268 	69561 	37794 	48556 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,EL	: 	13414 u	21434 u	19762 u	28014 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,ES	347487 	340646 	293029 b	387910 	345006 	404851 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,EU27	: 	: 	7655781 e	8159055 e	8401668 e	10042603 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,EU28	: 	: 	7722349 e	8312437 e	8534509 e	10144169 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,FI	573521 	600651 	478930 	539899 	430116 	604854 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,FR	933243 	563122 	668561 	710764 	552812 	442703 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,HR	72331 u	69920 	66341 	142770 	131676 	101253 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,HU	95326 	124033 	92646 	117364 	151801 	154971 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,IE	208005 	210841 	215987 	228054 	204138 	193344 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,IT	: u	: u	: u	363532 bu	387726 u	563886 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,LT	59550 	57925 	58173 	53695 	44120 	41207 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,LU	: 	69417 	86080 	101187 	90603 	81482 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,LV	: 	: c	: u	36893 u	42700 u	42550 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,MT	30970 	15215 u	: c	11950 bu	10448 	10560 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,NL	681768 	417539 	425244 	320165 	258503 	300841 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,NO	348980 	429427 	488011 	490638 	348921 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,PL	140243 	99335 	90831 	90804 b	243482 u	357916 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,PT	94615 	94585 	95241 	75301 	32110 u	41060 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,RO	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,SE	: 	: u	178898 u	276149 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,SI	82587 	82039 	111528 	81770 	71696 	85845 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,SK	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y45-64,UK	: 	: 	: 	: 	1285964 	1342039 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,AT	158532 	148901 	152745 	183101 	154918 	129395 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,BE	142591 b	165500 	161499 	58315 u	130069 	176939 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,BG	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,CH	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,CY	: c	: u	: u	: u	: u	13524 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,CZ	: c	57831 u	: u	: u	61771 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,DE	577986 u	792197 u	666314 u	650357 u	660065 u	1232891 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,DK	: 	136044 u	190387 	112226 u	95314 bu	159566 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,EA	: 	: 	: 	1921512 e	1685697 e	2407572 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,EE	28733 u	: u	: u	19845 u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,EL	: 	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,ES	146739 	101734 u	73715 bu	153118 	89370 	83415 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,EU27	: 	: 	2520271 e	2561248 e	2366775 e	3130902 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,EU28	: 	: 	2556473 e	2586509 e	2415937 e	3181150 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,FI	167556 u	154905 u	196698 	172877 	136779 u	212127 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,FR	228620 	160717 u	243051 	344741 	258917 	200755 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,HR	: u	: u	34330 u	24809 u	48611 u	49801 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,HU	11711 u	21225 u	14028 u	19419 	14631 	10560 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,IE	63443 	72499 	59234 	68735 	57304 	58581 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,IT	: u	: u	: u	: u	: u	145199 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,LT	13083 	12540 	15022 	15850 	12488 	7273 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,LU	: 	16720 	22817 	26358 	24671 	22130 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,LV	: 	: c	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,MT	11310 u	: c	: c	: u	3777 	3397 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,NL	182589 	109822 u	132551 	52889 u	54488 u	68951 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,NO	153861 u	170990 	98276 u	163459 	156150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,PL	46796 	44365 	32733 	30825 bu	: u	96186 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,PT	30261 u	40448 u	41568 u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,RO	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,SE	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,SI	18260 u	29316 u	30697 u	30686 u	: u	20822 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,SK	: c	: u	: 	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y55-64,UK	: 	: 	: 	: 	343563 	361746 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,AT	1248159 	1252389 	1288054 	1427719 	1501111 	1355397 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,BE	759409 b	824305 	612278 	540422 	611770 	856356 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,BG	: c	36170 u	: u	: u	36446 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,CH	: 	566171 	465423 	705951 	447555 u	1061038 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,CY	142557 	119674 	92801 	81887 	86129 	118135 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,CZ	291311 	367089 	229898 	254563 	343207 	361147 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,DE	6318331 	5194156 	5669403 	4762076 	5766514 	7427710 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,DK	: 	772724 	1050973 	722811 	705325 b	1180170 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,EA	: 	: 	: 	14188547 e	14503548 e	16989060 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,EE	197189 	271530 	177307 	237248 	162253 	160934 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,EL	: 	22716 u	42188 	30709 u	44304 	26264 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,ES	918260 	870588 	767138 b	734253 	823733 	918786 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,EU27	: 	: 	19877842 e	18997857 e	20417337 e	24291693 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,EU28	: 	: 	20240220 e	19489268 e	20719360 e	24596264 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,FI	1218265 	1253288 	1082715 	1216165 	1083347 	1321071 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,FR	2589787 	1472239 	1627636 	1892088 	1802616 	1728381 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,HR	239305 	286255 	337945 	449809 	299585 	302705 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,HU	299663 	321354 	317420 	297021 	322833 	337077 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,IE	485895 	536755 	538627 	444006 	424558 	370580 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,IT	612188 u	725716 u	773580 u	1024923 bu	845671 	1047935 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,LT	215683 	203304 	192686 	182878 	163892 	155580 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,LU	: 	152288 	188038 	220199 	199615 	193805 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,LV	: 	123722 	102728 	106571 	153918 	147963 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,MT	66910 	45292 	38900 	35101 b	28899 	28730 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,NL	1677197 	893845 	966907 	808152 	688156 	793466 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,NO	768162 	1058079 	1040589 	1161488 	917938 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,PL	450647 	371843 	315986 	313941 b	676372 	1457602 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,PT	226696 	208953 	224980 	248141 	126787 	207397 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,RO	: c	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,SE	: 	367765 u	397570 	501124 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,SI	327161 	265083 	317316 	296456 	219736 	267918 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,OUT,Y_GE15,SK	620882 u	: u	: u	: u	: u	164105 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
