unit,purpose,duration,partner,age,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
NR,PERS,N_GE1,DOM,Y45-64,LU	: 	: u	20111 u	19231 u	20534 u	13379 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y45-64,LV	: 	1956868 	1574743 	2124048 	1973619 	2061429 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y45-64,MT	217751 	157745 	112822 	116481 b	132105 	224534 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y45-64,NL	30099751 	31783049 	31187022 	31168784 	31581466 	35697092 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y45-64,NO	15936485 	16846616 	14689541 	17138712 	12534348 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y45-64,PL	62076246 	61392684 	51771676 	51245256 b	58862516 	55822461 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y45-64,PT	18621481 	16136298 	16147391 	13863664 	18429362 	15807592 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y45-64,RO	14840570 	14062457 	14125854 	14499302 	14518391 	13658160 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y45-64,SE	: 	24080347 	23559860 	20734464 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y45-64,SI	1831584 	1662052 	1515576 	1530563 	1616750 	1829348 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y45-64,SK	8318381 	7674110 	6168563 	5079474 	3747885 b	5471803 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y45-64,UK	: 	: 	: 	: 	97482300 	100585093 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,AT	6288626 	6072915 	5595282 	5654395 	5442972 	5465546 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,BE	1888455 b	2444013 	2341982 	1882880 	2436295 	1977331 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,BG	2107811 	1615323 	1319116 	1471694 	1606061 	1367382 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,CH	: 	3936965 	4011255 	3565189 	4177064 	3907438 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,CY	686958 	609844 	585236 	661812 	769718 	530811 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,CZ	16452083 	14474542 	15265375 	15850473 	14640609 	17988901 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,DE	84569384 	84813070 	82223095 	78685142 	81776653 	82407635 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,DK	: 	7180095 	11034797 	8626059 	9174182 b	7579926 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,EA	: 	: 	: 	442115558 e	461225657 e	468019814 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,EE	612609 	596123 	564026 	499241 	321794 	683637 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,EL	: 	7791909 	8089158 	8486882 	7357334 	6148196 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,ES	79131467 	77219978 	69623281 b	79557584 	83796741 	79490663 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,EU27	: 	: 	578556728 e	600344851 e	597112593 e	602744235 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,EU28	: 	: 	582060714 e	605014966 e	600967598 e	605637298 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,FI	12141893 	10898619 	12140523 	11429149 	12247733 	12520385 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,FR	166112975 	178297501 	184357286 	197156575 	194270118 	198049687 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,HR	2785569 	2558352 	3678904 	4721520 	3877867 	2934639 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,HU	5358718 	5457046 	6649898 	7262358 	6482890 	7508752 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,IE	2479337 	2412452 	2422355 	3098373 	2895696 	3178977 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,IT	33857393 	32114607 	23660734 	28000212 b	39100426 	45381186 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,LT	841005 	836894 	896555 	874140 	797561 	702748 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,LV	: 	1126212 	882623 	905311 	1063073 	1039025 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,MT	86101 	44355 	44793 	37256 bu	72871 u	129721 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,NL	15714476 	16531046 	16474673 	16651068 	17035831 	18661446 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,NO	8688310 	7723296 	7725270 	8808592 	6850075 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,PL	36487373 	36661469 	30086581 	31196521 b	33074059 	28870960 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,PT	9373891 	8390892 	8727737 	7495628 	10421886 	9488089 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,RO	6771585 	6524605 	7276238 	7178752 	7327541 	6890911 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,SE	: 	9595391 	10353782 	8757519 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,SI	1010471 	856272 	758641 	837564 	853308 	955079 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,SK	4860505 	4644956 	3776416 	2791240 	2361182 b	2888063 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y55-64,UK	: 	: 	: 	: 	50384655 	51383775 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,AT	33592561 	35276382 	32288527 	32989548 	34730046 	33244872 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,BE	9997927 b	11604368 	10461465 	8797211 	10831847 	10614008 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,BG	17290218 	11552339 	9832474 	12048640 	14301552 	11472056 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,CH	: 	23931399 	21121674 	25526220 	25592239 	23911932 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,CY	3694277 	3787129 	3333188 	4437376 	4563297 	4283424 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,CZ	99195815 	96211550 	85637316 	96055502 	88930596 	93177462 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,DE	472740247 	504730126 	527892524 	483592143 	490555760 	486135358 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,DK	: 	48579506 	62389853 	57100818 	50354608 b	48635464 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,EA	: 	: 	: 	2504695472 e	2598066364 e	2595884731 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,EE	5995193 	5694836 	5234750 	4754493 	3454342 	4490253 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,EL	: 	46438077 	48659889 	53211514 	47954682 	45245827 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,ES	500025543 	488971575 	462052629 b	502160855 	531720065 	511456481 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,EU27	: 	: 	3370912568 e	3472263909 e	3389259155 e	3401212661 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,EU28	: 	: 	3392160848 e	3496127781 e	3416066223 e	3427220056 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,FI	73236617 	73357735 	72498493 	71829401 	75620319 	73470314 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,FR	845729827 	851734199 	872330385 	969343508 	972826876 	967732011 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,HR	17361804 	16792297 	22162682 	24557091 	26843640 	26059625 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,HU	35586530 	36044441 	37550588 	38471996 	37426211 	44102860 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,IE	18362480 	17901733 	17251733 	15919165 	15714131 	15767017 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,IT	225136603 	218250118 	190390468 	202908804 b	238427403 	269361020 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,LT	6318709 	6229493 	6467404 	6302944 	6394134 	6168173 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,LU	: 	97873 u	86336 	65628 	108013 	114612 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,LV	: 	7098048 	6375065 	8213632 	6918787 	7678334 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,MT	694915 	613109 	551343 	499094 b	456801 	583761 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,NL	91844194 	95254981 	91669250 	91219727 	95564428 	106035696 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,NO	43610224 	41842344 	39720165 	44991829 	37166298 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,PL	207862902 	197637995 	181259811 	172801458 b	183494834 	180907884 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,PT	52986444 	48182192 	48840077 	46816092 	56017699 	45267559 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,RO	55526611 	53881331 	52235501 	56886084 	59229401 	58910475 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,SE	: 	94268876 	95387692 	79497403 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,SI	4700358 	4834375 	4303713 	4717245 	5144431 	5358753 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,SK	21333741 	21245629 	18311661 	15264601 	14057444 b	16404408 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE15,UK	: 	: 	: 	: 	279794442 	289985777 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,AT	7028087 	7286118 	6871728 	6956760 	6717409 	6779826 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,BE	2153245 b	2607633 	1890539 	1333433 	1994208 	2927470 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,BG	1406455 	1227176 	1136011 	1193079 	1436632 	1045191 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,CH	: 	5362917 	4217894 	5930430 	5161240 	4915526 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,CY	1327922 	1338666 	954505 	1362347 	932394 	1192031 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,CZ	25711125 	28491068 	21732145 	29375442 	23077829 	21065224 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,DE	124007441 	129792411 	133675893 	120493154 	122320836 	107365404 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,DK	: 	10108593 	14054341 	11431309 	10559357 b	8335432 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,EA	: 	: 	: 	623693945 e	611845407 e	578929734 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,EE	757877 	670212 	691063 	611131 	320071 	311997 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,EL	: 	12740644 	12288070 	13882010 	12848497 	9493158 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,ES	108346414 	106580662 	95376577 b	120197732 	121569710 	104101780 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,EU27	: 	: 	835870401 e	843509046 e	780388742 e	732771793 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,EU28	: 	: 	839879326 e	846674549 e	784581128 e	735878201 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,FI	14201868 	15010624 	14386660 	12578597 	13223847 	11123771 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,FR	236897454 	256405477 	252823498 	259882413 	251378786 	248366782 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,HR	3294708 	2977776 	4394165 	3664976 	4238268 	3164691 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,HU	8308558 	8213995 	7624987 	8089001 	7804072 	9243782 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,IE	3082173 	3045032 	2769347 	3857277 	3689133 	3661570 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,IT	54133693 	53193833 	51343567 	46250362 b	40373637 	46041616 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,LT	1050395 	1047546 	1065731 	1060428 	1165558 	849152 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,LU	: 	: u	: u	: u	25981 u	39796 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,LV	: 	1229307 	1004339 	942843 	1177443 	1343233 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,MT	95088 	71007 	104506 	55678 b	77237 u	48785 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,NL	24676688 	24684206 	23783418 	21439761 	21159394 	24005720 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,NO	8323909 	5484790 	6069262 	8742976 	7303050 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,PL	48779851 	46503575 	34963051 	36291946 b	37884827 	26779807 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,PT	13528438 	11476266 	12553788 	12158139 	12497724 	9939416 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,RO	5027701 	5636801 	5481788 	5947457 	5210106 	5726862 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,SE	: 	21653080 	28833524 	18551222 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,SI	877644 	1019066 	957173 	834751 	768479 	928911 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,SK	4766271 	4504779 	3473876 	3490009 	1872992 b	2530479 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_GE65,UK	: 	: 	: 	: 	65412781 	65605003 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_LT15,CH	: 	: 	: 	5475559 	5562273 	4809676 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_LT15,DK	: 	: 	: 	297128 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_LT15,ES	: 	: 	: 	93262556 	94343298 	93340076 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,Y_LT15,NL	: 	: 	: 	19205677 	19782762 	19206533 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,Y15-24,AT	10120775 	10217102 	9210503 	9656712 	9404385 	8743305 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,Y15-24,BE	11654801 b	11422057 	9480251 	11425959 	9060788 	7149629 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,Y15-24,BG	531329 	277574 u	565288 u	577818 u	972657 u	833414 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,Y15-24,CH	: 	14664739 	17560108 	12722980 	12396657 	8866228 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,Y15-24,CY	2324010 	2081689 	2519994 	2553778 	1970973 	2618785 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,Y15-24,CZ	5783536 	4514583 	5067291 	4500522 	5159861 	4890073 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,Y15-24,DE	98821205 	105523566 	106596265 	104215103 	109637185 	90384943 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,Y15-24,DK	: 	8073103 	7777095 	8475974 	7835129 b	8324722 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,Y15-24,EA	: 	: 	: 	236265621 e	231701917 e	217752989 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,Y15-24,EE	1194672 	753975 	1689722 	1212532 	1270927 	1208209 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,Y15-24,EL	: 	710018 	947416 	893048 	931441 	772158 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,Y15-24,ES	18064500 	14946568 	18792399 b	11868612 	13389401 	14083652 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,Y15-24,EU27	: 	: 	304486375 e	322021906 e	338878685 e	324521962 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,Y15-24,EU28	: 	: 	307871223 e	325319003 e	343271681 e	328083890 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,Y15-24,FI	7522615 	6037985 	6097490 	7212399 	5872733 	10704913 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
