unit,purpose,duration,partner,trip_arr,geo\time	2017 	2016 	2015 	2014 
NR,PERS,N_GE4,WORLD,DIRECT,PL	106055033 	: 	: 	61629468 
NR,PERS,N_GE4,WORLD,DIRECT,PT	16246801 	: 	: 	7530520 
NR,PERS,N_GE4,WORLD,DIRECT,RO	5394903 	: 	: 	3159314 
NR,PERS,N_GE4,WORLD,DIRECT,SE	: 	: 	: 	16858039 
NR,PERS,N_GE4,WORLD,DIRECT,SI	8243157 	: 	: 	6882681 
NR,PERS,N_GE4,WORLD,DIRECT,SK	10239383 	: 	: 	5407157 
NR,PERS,N_GE4,WORLD,NBOOK,AT	11306514 	: 	: 	11260709 
NR,PERS,N_GE4,WORLD,NBOOK,BE	17773283 b	: 	: 	18315007 
NR,PERS,N_GE4,WORLD,NBOOK,BG	2580307 	: 	: 	4124815 
NR,PERS,N_GE4,WORLD,NBOOK,CH	: 	: 	59936997 	59664493 
NR,PERS,N_GE4,WORLD,NBOOK,CY	8087206 	: 	: 	656248 
NR,PERS,N_GE4,WORLD,NBOOK,CZ	44388799 	: 	: 	52236779 
NR,PERS,N_GE4,WORLD,NBOOK,DE	92627439 	: 	: 	120254039 
NR,PERS,N_GE4,WORLD,NBOOK,DK	: 	: 	: 	56934466 
NR,PERS,N_GE4,WORLD,NBOOK,EA	: 	: 	: 	619699727 e
NR,PERS,N_GE4,WORLD,NBOOK,EE	1823512 	: 	: 	4156446 
NR,PERS,N_GE4,WORLD,NBOOK,EL	: 	: 	: 	25610344 
NR,PERS,N_GE4,WORLD,NBOOK,ES	178382829 	: 	: 	232527392 
NR,PERS,N_GE4,WORLD,NBOOK,EU27	: 	: 	: 	1123182963 e
NR,PERS,N_GE4,WORLD,NBOOK,EU28	: 	: 	: 	1148362112 e
NR,PERS,N_GE4,WORLD,NBOOK,FI	37113466 	: 	: 	39803788 
NR,PERS,N_GE4,WORLD,NBOOK,FR	18360184 	: 	: 	: 
NR,PERS,N_GE4,WORLD,NBOOK,HR	: 	: 	: 	23206912 
NR,PERS,N_GE4,WORLD,NBOOK,HU	18199364 	: 	: 	21261285 
NR,PERS,N_GE4,WORLD,NBOOK,IE	4501081 	: 	: 	5239066 
NR,PERS,N_GE4,WORLD,NBOOK,IT	74642191 	: 	: 	74723728 
NR,PERS,N_GE4,WORLD,NBOOK,LT	7350381 	: 	: 	4699664 
NR,PERS,N_GE4,WORLD,NBOOK,LU	: 	: 	: 	1452094 
NR,PERS,N_GE4,WORLD,NBOOK,LV	: 	: 	: 	7942467 
NR,PERS,N_GE4,WORLD,NBOOK,MT	66748 u	: 	: 	645581 
NR,PERS,N_GE4,WORLD,NBOOK,NL	65500904 	: 	: 	28912144 
NR,PERS,N_GE4,WORLD,NBOOK,PL	88356583 	: 	: 	135725682 
NR,PERS,N_GE4,WORLD,NBOOK,PT	25384949 	: 	: 	24022969 
NR,PERS,N_GE4,WORLD,NBOOK,RO	29408265 	: 	: 	34860531 
NR,PERS,N_GE4,WORLD,NBOOK,SE	: 	: 	: 	43283609 
NR,PERS,N_GE4,WORLD,NBOOK,SI	3421525 	: 	: 	2996386 
NR,PERS,N_GE4,WORLD,NBOOK,SK	11422731 	: 	: 	8776021 
NR,PERS,N_GE4,WORLD,NPACK,AT	58838228 	: 	: 	49746815 
NR,PERS,N_GE4,WORLD,NPACK,BE	71642001 b	: 	: 	68754427 
NR,PERS,N_GE4,WORLD,NPACK,BG	14255296 	: 	: 	10070967 
NR,PERS,N_GE4,WORLD,NPACK,CH	: 	: 	98519919 	91042004 
NR,PERS,N_GE4,WORLD,NPACK,CY	12883557 	: 	: 	14504394 
NR,PERS,N_GE4,WORLD,NPACK,CZ	84266560 	: 	: 	78075712 
NR,PERS,N_GE4,WORLD,NPACK,DE	766469376 	: 	: 	706557497 
NR,PERS,N_GE4,WORLD,NPACK,DK	: 	: 	: 	58857039 
NR,PERS,N_GE4,WORLD,NPACK,EA	: 	: 	: 	2785725516 e
NR,PERS,N_GE4,WORLD,NPACK,EE	6077857 	: 	: 	5964509 
NR,PERS,N_GE4,WORLD,NPACK,EL	: 	: 	: 	55130770 
NR,PERS,N_GE4,WORLD,NPACK,ES	382783443 	: 	: 	391885177 
NR,PERS,N_GE4,WORLD,NPACK,EU27	: 	: 	: 	3803290024 e
NR,PERS,N_GE4,WORLD,NPACK,EU28	: 	: 	: 	3830962671 e
NR,PERS,N_GE4,WORLD,NPACK,FI	65402453 	: 	: 	59632413 
NR,PERS,N_GE4,WORLD,NPACK,FR	792297803 	: 	: 	: 
NR,PERS,N_GE4,WORLD,NPACK,HR	: 	: 	: 	28239008 
NR,PERS,N_GE4,WORLD,NPACK,HU	35273137 	: 	: 	36933742 
NR,PERS,N_GE4,WORLD,NPACK,IE	41941484 	: 	: 	38802668 
NR,PERS,N_GE4,WORLD,NPACK,IT	226305262 	: 	: 	224312321 
NR,PERS,N_GE4,WORLD,NPACK,LT	10464151 	: 	: 	10822851 
NR,PERS,N_GE4,WORLD,NPACK,LU	: 	: 	: 	7774608 
NR,PERS,N_GE4,WORLD,NPACK,LV	: 	: 	: 	9795001 
NR,PERS,N_GE4,WORLD,NPACK,MT	2478707 	: 	: 	1667376 
NR,PERS,N_GE4,WORLD,NPACK,NL	196456892 	: 	: 	180704807 
NR,PERS,N_GE4,WORLD,NPACK,NO	67913417 	: 	: 	: 
NR,PERS,N_GE4,WORLD,NPACK,PL	254394391 	: 	: 	201874211 
NR,PERS,N_GE4,WORLD,NPACK,PT	44597039 	: 	: 	38238286 
NR,PERS,N_GE4,WORLD,NPACK,RO	37043299 	: 	: 	39621821 
NR,PERS,N_GE4,WORLD,NPACK,SE	: 	: 	: 	89363390 
NR,PERS,N_GE4,WORLD,NPACK,SI	12924424 	: 	: 	10928377 
NR,PERS,N_GE4,WORLD,NPACK,SK	22671878 	: 	: 	15336482 
NR,PERS,N_GE4,WORLD,PACK,AT	20937271 	: 	: 	23915750 
NR,PERS,N_GE4,WORLD,PACK,BE	10624846 b	: 	: 	13279002 
NR,PERS,N_GE4,WORLD,PACK,BG	1564223 	: 	: 	1401622 
NR,PERS,N_GE4,WORLD,PACK,CH	: 	: 	12038454 	14296122 
NR,PERS,N_GE4,WORLD,PACK,CY	949117 	: 	: 	842526 
NR,PERS,N_GE4,WORLD,PACK,CZ	16717134 	: 	: 	14301664 
NR,PERS,N_GE4,WORLD,PACK,DE	247740547 	: 	: 	256971311 
NR,PERS,N_GE4,WORLD,PACK,DK	: 	: 	: 	12657347 
NR,PERS,N_GE4,WORLD,PACK,EA	: 	: 	: 	485075531 e
NR,PERS,N_GE4,WORLD,PACK,EE	1402510 	: 	: 	1208328 
NR,PERS,N_GE4,WORLD,PACK,EL	: 	: 	: 	1284105 
NR,PERS,N_GE4,WORLD,PACK,ES	34258326 	: 	: 	23318864 
NR,PERS,N_GE4,WORLD,PACK,EU27	: 	: 	: 	648803618 e
NR,PERS,N_GE4,WORLD,PACK,EU28	: 	: 	: 	650101362 e
NR,PERS,N_GE4,WORLD,PACK,FI	8842597 	: 	: 	11102522 
NR,PERS,N_GE4,WORLD,PACK,FR	64494806 	: 	: 	: 
NR,PERS,N_GE4,WORLD,PACK,HR	: 	: 	: 	1824970 
NR,PERS,N_GE4,WORLD,PACK,HU	5375121 	: 	: 	4330893 
NR,PERS,N_GE4,WORLD,PACK,IE	6652876 	: 	: 	8468154 
NR,PERS,N_GE4,WORLD,PACK,IT	19771025 	: 	: 	15855400 
NR,PERS,N_GE4,WORLD,PACK,LT	2802886 	: 	: 	1593174 
NR,PERS,N_GE4,WORLD,PACK,LU	: 	: 	: 	1227391 
NR,PERS,N_GE4,WORLD,PACK,LV	: 	: 	: 	1555018 
NR,PERS,N_GE4,WORLD,PACK,MT	331823 	: 	: 	367670 
NR,PERS,N_GE4,WORLD,PACK,NL	43039412 	: 	: 	34632693 
NR,PERS,N_GE4,WORLD,PACK,NO	11226596 	: 	: 	: 
NR,PERS,N_GE4,WORLD,PACK,PL	6256876 	: 	: 	22074511 
NR,PERS,N_GE4,WORLD,PACK,PT	2230496 	: 	: 	2444558 
NR,PERS,N_GE4,WORLD,PACK,RO	4149916 	: 	: 	5103751 
NR,PERS,N_GE4,WORLD,PACK,SE	: 	: 	: 	18461395 
NR,PERS,N_GE4,WORLD,PACK,SI	844090 	: 	: 	1093482 
NR,PERS,N_GE4,WORLD,PACK,SK	6745308 	: 	: 	5042297 
NR,PERS,N_GE4,WORLD,TOTAL,AT	79775499 	: 	: 	73662566 
NR,PERS,N_GE4,WORLD,TOTAL,BE	82266848 b	: 	: 	82033429 
NR,PERS,N_GE4,WORLD,TOTAL,BG	15819519 	: 	: 	11472589 
NR,PERS,N_GE4,WORLD,TOTAL,CH	: 	: 	110558374 	105338126 
NR,PERS,N_GE4,WORLD,TOTAL,CY	13832674 	: 	: 	15346920 
NR,PERS,N_GE4,WORLD,TOTAL,CZ	100983694 	: 	: 	92377376 
NR,PERS,N_GE4,WORLD,TOTAL,DE	1014209923 	: 	: 	963528808 
NR,PERS,N_GE4,WORLD,TOTAL,DK	: 	: 	: 	71514386 
NR,PERS,N_GE4,WORLD,TOTAL,EA	: 	: 	: 	3270801047 e
NR,PERS,N_GE4,WORLD,TOTAL,EE	7480367 	: 	: 	7172837 
NR,PERS,N_GE4,WORLD,TOTAL,EL	: 	: 	: 	56414875 
NR,PERS,N_GE4,WORLD,TOTAL,ES	417041769 	: 	: 	415204041 
NR,PERS,N_GE4,WORLD,TOTAL,EU27	: 	: 	: 	4452093642 e
NR,PERS,N_GE4,WORLD,TOTAL,EU28	: 	: 	: 	4481064033 e
NR,PERS,N_GE4,WORLD,TOTAL,FI	74245050 	: 	: 	70734936 
NR,PERS,N_GE4,WORLD,TOTAL,FR	856792608 	: 	: 	: 
NR,PERS,N_GE4,WORLD,TOTAL,HR	: 	: 	: 	30063978 
NR,PERS,N_GE4,WORLD,TOTAL,HU	40648258 	: 	: 	41264635 
NR,PERS,N_GE4,WORLD,TOTAL,IE	48594359 	: 	: 	47270822 
NR,PERS,N_GE4,WORLD,TOTAL,IT	246076287 	: 	: 	240167721 
NR,PERS,N_GE4,WORLD,TOTAL,LT	13267037 	: 	: 	12416025 
NR,PERS,N_GE4,WORLD,TOTAL,LU	: 	: 	: 	9001999 
NR,PERS,N_GE4,WORLD,TOTAL,LV	: 	8682204 	: 	11350019 
NR,PERS,N_GE4,WORLD,TOTAL,MT	2810529 	2663212 	2119506 	2035046 
NR,PERS,N_GE4,WORLD,TOTAL,NL	239496304 	: 	: 	215337501 
NR,PERS,N_GE4,WORLD,TOTAL,NO	79140013 	: 	: 	: 
NR,PERS,N_GE4,WORLD,TOTAL,PL	260651267 	: 	: 	223948723 
NR,PERS,N_GE4,WORLD,TOTAL,PT	46827534 	: 	: 	40682845 
NR,PERS,N_GE4,WORLD,TOTAL,RO	41193214 	: 	: 	44725572 
NR,PERS,N_GE4,WORLD,TOTAL,SE	: 	: 	: 	107824785 
NR,PERS,N_GE4,WORLD,TOTAL,SI	13768514 	: 	: 	12021858 
NR,PERS,N_GE4,WORLD,TOTAL,SK	29417186 	: 	: 	20378779 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,AT	17753573 	: 	: 	18562587 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,BE	13136520 b	: 	: 	18829175 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,BG	1153309 	: 	: 	931484 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,CH	: 	: 	21271677 	21639070 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,CY	3229567 	: 	: 	7078537 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,CZ	16653489 	: 	: 	12158569 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,DE	259447583 	: 	: 	227816596 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,DK	: 	: 	: 	12097382 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,EA	: 	: 	: 	752221555 e
NR,PERS,N_GE4,WORLD,TRA_TO_TA,EE	1994788 	: 	: 	1331982 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,EL	: 	: 	: 	3995869 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,ES	58819059 	: 	: 	34731517 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,EU27	: 	: 	: 	969391092 e
NR,PERS,N_GE4,WORLD,TRA_TO_TA,EU28	: 	: 	: 	972185505 e
NR,PERS,N_GE4,WORLD,TRA_TO_TA,FI	16501692 	: 	: 	15172609 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,FR	483122549 	: 	: 	: 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,HR	: 	: 	: 	3474539 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,HU	3457947 	: 	: 	2994236 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,IE	7136098 	: 	: 	8146138 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,IT	27451098 	: 	: 	33398227 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,LT	4371817 	: 	: 	1627716 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,LU	: 	: 	: 	1172370 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,LV	: 	: 	: 	1563999 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,MT	824288 	: 	: 	726087 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,NL	63418720 	: 	: 	54450612 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,PL	7698974 	: 	: 	24175265 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,PT	4115341 	: 	: 	6677724 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,RO	2727525 	: 	: 	3904802 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,SE	: 	: 	: 	34830084 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,SI	1117012 	: 	: 	1341154 
NR,PERS,N_GE4,WORLD,TRA_TO_TA,SK	5908350 	: 	: 	4808421 
NR,PERS,N_GE4,WORLD,TRA_WEB,AT	21474340 	: 	: 	17593618 
NR,PERS,N_GE4,WORLD,TRA_WEB,BE	26832883 b	: 	: 	20096628 
NR,PERS,N_GE4,WORLD,TRA_WEB,BG	761885 	: 	: 	: u
NR,PERS,N_GE4,WORLD,TRA_WEB,CH	: 	: 	43992441 	36680029 
NR,PERS,N_GE4,WORLD,TRA_WEB,CY	9427498 	: 	: 	8023308 
NR,PERS,N_GE4,WORLD,TRA_WEB,CZ	13417541 	: 	: 	6497205 
NR,PERS,N_GE4,WORLD,TRA_WEB,DE	348665040 	: 	: 	272637286 
NR,PERS,N_GE4,WORLD,TRA_WEB,DK	: 	: 	: 	47683855 
NR,PERS,N_GE4,WORLD,TRA_WEB,EA	: 	: 	: 	773988996 e
NR,PERS,N_GE4,WORLD,TRA_WEB,EE	3474029 	: 	: 	3027877 
NR,PERS,N_GE4,WORLD,TRA_WEB,EL	: 	: 	: 	4897410 
NR,PERS,N_GE4,WORLD,TRA_WEB,ES	81923212 	: 	: 	38345298 
NR,PERS,N_GE4,WORLD,TRA_WEB,EU27	: 	: 	: 	1041502936 e
NR,PERS,N_GE4,WORLD,TRA_WEB,EU28	: 	: 	: 	1043756103 e
NR,PERS,N_GE4,WORLD,TRA_WEB,FI	39038832 	: 	: 	32150457 
NR,PERS,N_GE4,WORLD,TRA_WEB,FR	187759349 	: 	: 	: 
NR,PERS,N_GE4,WORLD,TRA_WEB,HR	: 	: 	: 	3078127 
NR,PERS,N_GE4,WORLD,TRA_WEB,HU	8958384 	: 	: 	7906225 
NR,PERS,N_GE4,WORLD,TRA_WEB,IE	31982184 	: 	: 	28244367 
NR,PERS,N_GE4,WORLD,TRA_WEB,IT	59325286 	: 	: 	39187598 
NR,PERS,N_GE4,WORLD,TRA_WEB,LT	7267562 	: 	: 	4863927 
NR,PERS,N_GE4,WORLD,TRA_WEB,LU	: 	: 	: 	3108685 
NR,PERS,N_GE4,WORLD,TRA_WEB,LV	: 	: 	: 	3029794 
NR,PERS,N_GE4,WORLD,TRA_WEB,MT	2025406 	: 	: 	1094752 
NR,PERS,N_GE4,WORLD,TRA_WEB,NL	75575337 	: 	: 	65187929 
NR,PERS,N_GE4,WORLD,TRA_WEB,PL	36411349 	: 	: 	19881812 
NR,PERS,N_GE4,WORLD,TRA_WEB,PT	6657174 	: 	: 	5312416 
NR,PERS,N_GE4,WORLD,TRA_WEB,RO	1272373 	: 	: 	1376198 
NR,PERS,N_GE4,WORLD,TRA_WEB,SE	: 	: 	: 	44113872 
NR,PERS,N_GE4,WORLD,TRA_WEB,SI	1370846 	: 	: 	1231292 
NR,PERS,N_GE4,WORLD,TRA_WEB,SK	3692233 	: 	: 	2004639 u
NR,PROF,N1-3,DOM,ACC_TO_TA,AT	285263 	: 	: 	261574 
NR,PROF,N1-3,DOM,ACC_TO_TA,BE	: u	: 	: 	: u
NR,PROF,N1-3,DOM,ACC_TO_TA,CY	: 	: 	: 	: u
NR,PROF,N1-3,DOM,ACC_TO_TA,CZ	: c	: 	: 	: u
NR,PROF,N1-3,DOM,ACC_TO_TA,DE	7362218 	: 	: 	5100538 
NR,PROF,N1-3,DOM,ACC_TO_TA,DK	: 	: 	: 	188140 u
NR,PROF,N1-3,DOM,ACC_TO_TA,EA	: 	: 	: 	20507388 e
NR,PROF,N1-3,DOM,ACC_TO_TA,EE	66065 u	: 	: 	: u
NR,PROF,N1-3,DOM,ACC_TO_TA,EL	: 	: 	: 	42319 u
NR,PROF,N1-3,DOM,ACC_TO_TA,ES	2454322 	: 	: 	: u
NR,PROF,N1-3,DOM,ACC_TO_TA,EU27	: 	: 	: 	26617284 e
NR,PROF,N1-3,DOM,ACC_TO_TA,EU28	: 	: 	: 	26680631 e
NR,PROF,N1-3,DOM,ACC_TO_TA,FI	908915 	: 	: 	685453 
NR,PROF,N1-3,DOM,ACC_TO_TA,FR	523768 	: 	: 	: 
NR,PROF,N1-3,DOM,ACC_TO_TA,HR	: 	: 	: 	83705 u
NR,PROF,N1-3,DOM,ACC_TO_TA,IE	: c	: 	: 	57588 u
NR,PROF,N1-3,DOM,ACC_TO_TA,IT	506526 u	: 	: 	1247008 u
NR,PROF,N1-3,DOM,ACC_TO_TA,LT	: c	: 	: 	276642 
NR,PROF,N1-3,DOM,ACC_TO_TA,LU	: 	: 	: 	: u
NR,PROF,N1-3,DOM,ACC_TO_TA,LV	: 	: 	: 	: u
NR,PROF,N1-3,DOM,ACC_TO_TA,MT	: c	: 	: 	: u
NR,PROF,N1-3,DOM,ACC_TO_TA,NL	356658 	: 	: 	362462 
NR,PROF,N1-3,DOM,ACC_TO_TA,PL	: 	: 	: 	: u
NR,PROF,N1-3,DOM,ACC_TO_TA,PT	90207 	: 	: 	291954 
NR,PROF,N1-3,DOM,ACC_TO_TA,RO	: c	: 	: 	: u
NR,PROF,N1-3,DOM,ACC_TO_TA,SE	: 	: 	: 	2162644 
NR,PROF,N1-3,DOM,ACC_TO_TA,SI	: c	: 	: 	: u
NR,PROF,N1-3,DOM,ACC_TO_TA,SK	: c	: 	: 	: u
NR,PROF,N1-3,DOM,ACC_WEB,AT	1129445 	: 	: 	980428 
NR,PROF,N1-3,DOM,ACC_WEB,BE	46660 bu	: 	: 	: u
NR,PROF,N1-3,DOM,ACC_WEB,CY	: c	: 	: 	: u
NR,PROF,N1-3,DOM,ACC_WEB,CZ	449943 	: 	: 	218536 u
NR,PROF,N1-3,DOM,ACC_WEB,DE	27742961 	: 	: 	23418383 
NR,PROF,N1-3,DOM,ACC_WEB,DK	: 	: 	: 	472763 
NR,PROF,N1-3,DOM,ACC_WEB,EA	: 	: 	: 	39503155 e
NR,PROF,N1-3,DOM,ACC_WEB,EE	206690 	: 	: 	135696 
NR,PROF,N1-3,DOM,ACC_WEB,EL	: 	: 	: 	51281 u
NR,PROF,N1-3,DOM,ACC_WEB,ES	2621335 	: 	: 	: u
NR,PROF,N1-3,DOM,ACC_WEB,EU27	: 	: 	: 	47997506 e
NR,PROF,N1-3,DOM,ACC_WEB,EU28	: 	: 	: 	48056655 e
NR,PROF,N1-3,DOM,ACC_WEB,FI	2365955 	: 	: 	2011259 
NR,PROF,N1-3,DOM,ACC_WEB,FR	9977832 	: 	: 	: 
NR,PROF,N1-3,DOM,ACC_WEB,HR	: 	: 	: 	102788 u
NR,PROF,N1-3,DOM,ACC_WEB,HU	116352 u	: 	: 	83788 u
NR,PROF,N1-3,DOM,ACC_WEB,IE	331023 	: 	: 	218574 
NR,PROF,N1-3,DOM,ACC_WEB,IT	2510818 	: 	: 	2808243 
NR,PROF,N1-3,DOM,ACC_WEB,LT	64061 	: 	: 	54668 
NR,PROF,N1-3,DOM,ACC_WEB,LU	: 	: 	: 	: u
NR,PROF,N1-3,DOM,ACC_WEB,LV	: 	: 	: 	: u
NR,PROF,N1-3,DOM,ACC_WEB,MT	: c	: 	: 	: u
NR,PROF,N1-3,DOM,ACC_WEB,NL	490271 	: 	: 	555311 
NR,PROF,N1-3,DOM,ACC_WEB,PL	317481 	: 	: 	225486 
NR,PROF,N1-3,DOM,ACC_WEB,PT	220359 	: 	: 	: 
NR,PROF,N1-3,DOM,ACC_WEB,RO	: c	: 	: 	: u
NR,PROF,N1-3,DOM,ACC_WEB,SE	: 	: 	: 	1347232 
NR,PROF,N1-3,DOM,ACC_WEB,SI	59362 u	: 	: 	36389 u
NR,PROF,N1-3,DOM,ACC_WEB,SK	: c	: 	: 	: u
NR,PROF,N1-3,DOM,DIRECT,AT	1679551 	: 	: 	1742497 
NR,PROF,N1-3,DOM,DIRECT,BE	93456 b	: 	: 	33688 u
NR,PROF,N1-3,DOM,DIRECT,CY	: 	: 	: 	: u
NR,PROF,N1-3,DOM,DIRECT,CZ	1032323 	: 	: 	544825 
NR,PROF,N1-3,DOM,DIRECT,DE	24417273 	: 	: 	23581861 
NR,PROF,N1-3,DOM,DIRECT,DK	: 	: 	: 	1035458 
NR,PROF,N1-3,DOM,DIRECT,EA	: 	: 	: 	41003884 e
NR,PROF,N1-3,DOM,DIRECT,EE	215004 	: 	: 	92227 
NR,PROF,N1-3,DOM,DIRECT,EL	: 	: 	: 	33669 u
NR,PROF,N1-3,DOM,DIRECT,ES	2988895 	: 	: 	423207 
NR,PROF,N1-3,DOM,DIRECT,EU27	: 	: 	: 	50831942 e
NR,PROF,N1-3,DOM,DIRECT,EU28	: 	: 	: 	51109606 e
NR,PROF,N1-3,DOM,DIRECT,FI	2838885 	: 	: 	2692131 
NR,PROF,N1-3,DOM,DIRECT,FR	: u	: 	: 	: 
NR,PROF,N1-3,DOM,DIRECT,HR	: 	: 	: 	296832 
NR,PROF,N1-3,DOM,DIRECT,HU	218017 	: 	: 	196521 
NR,PROF,N1-3,DOM,DIRECT,IE	418658 	: 	: 	332026 
NR,PROF,N1-3,DOM,DIRECT,IT	3846054 	: 	: 	5958976 
NR,PROF,N1-3,DOM,DIRECT,LU	: 	: 	: 	: u
NR,PROF,N1-3,DOM,DIRECT,LV	: 	: 	: 	: u
NR,PROF,N1-3,DOM,DIRECT,MT	: c	: 	: 	: u
NR,PROF,N1-3,DOM,DIRECT,NL	615089 	: 	: 	586895 
NR,PROF,N1-3,DOM,DIRECT,PL	641620 	: 	: 	628242 
NR,PROF,N1-3,DOM,DIRECT,PT	536495 	: 	: 	255764 
NR,PROF,N1-3,DOM,DIRECT,RO	: c	: 	: 	: u
NR,PROF,N1-3,DOM,DIRECT,SE	: 	: 	: 	968935 
NR,PROF,N1-3,DOM,DIRECT,SI	108818 u	: 	: 	104430 
NR,PROF,N1-3,DOM,DIRECT,SK	883532 u	: 	: 	: u
NR,PROF,N1-3,DOM,NBOOK,AT	156910 u	: 	: 	141466 u
NR,PROF,N1-3,DOM,NBOOK,BE	: u	: 	: 	: u
NR,PROF,N1-3,DOM,NBOOK,CY	: c	: 	: 	: 
NR,PROF,N1-3,DOM,NBOOK,CZ	150614 u	: 	: 	382988 
NR,PROF,N1-3,DOM,NBOOK,DE	8362271 	: 	: 	8637306 
NR,PROF,N1-3,DOM,NBOOK,DK	: 	: 	: 	: u
NR,PROF,N1-3,DOM,NBOOK,EA	: 	: 	: 	21913867 e
NR,PROF,N1-3,DOM,NBOOK,EE	139001 	: 	: 	290657 
NR,PROF,N1-3,DOM,NBOOK,EL	: 	: 	: 	46853 u
NR,PROF,N1-3,DOM,NBOOK,ES	1027904 	: 	: 	8344452 
NR,PROF,N1-3,DOM,NBOOK,EU27	: 	: 	: 	29678202 e
NR,PROF,N1-3,DOM,NBOOK,EU28	: 	: 	: 	30376817 e
NR,PROF,N1-3,DOM,NBOOK,FI	960940 	: 	: 	1298898 
NR,PROF,N1-3,DOM,NBOOK,FR	911984 	: 	: 	: 
NR,PROF,N1-3,DOM,NBOOK,HR	: 	: 	: 	642313 
NR,PROF,N1-3,DOM,NBOOK,HU	169416 	: 	: 	282690 
NR,PROF,N1-3,DOM,NBOOK,IE	84964 	: 	: 	95474 
NR,PROF,N1-3,DOM,NBOOK,IT	: u	: 	: 	544459 u
NR,PROF,N1-3,DOM,NBOOK,LT	518725 	: 	: 	251551 
NR,PROF,N1-3,DOM,NBOOK,LV	: 	: 	: 	70027 u
NR,PROF,N1-3,DOM,NBOOK,MT	3844 u	: 	: 	: u
NR,PROF,N1-3,DOM,NBOOK,NL	: c	: 	: 	: u
NR,PROF,N1-3,DOM,NBOOK,PL	954744 	: 	: 	963984 
NR,PROF,N1-3,DOM,NBOOK,PT	680200 	: 	: 	668347 
NR,PROF,N1-3,DOM,NBOOK,RO	263829 	: 	: 	177895 
NR,PROF,N1-3,DOM,NBOOK,SE	: 	: 	: 	1864265 
NR,PROF,N1-3,DOM,NBOOK,SI	: 	: 	: 	: u
NR,PROF,N1-3,DOM,NBOOK,SK	532358 u	: 	: 	: u
NR,PROF,N1-3,DOM,NPACK,AT	1974779 	: 	: 	1984547 
NR,PROF,N1-3,DOM,NPACK,BE	125108 b	: 	: 	51400 u
NR,PROF,N1-3,DOM,NPACK,BG	181972 	: 	: 	243962 
NR,PROF,N1-3,DOM,NPACK,CH	: 	: 	526620 	251796 u
NR,PROF,N1-3,DOM,NPACK,CY	: c	: 	: 	: u
NR,PROF,N1-3,DOM,NPACK,CZ	1201373 	: 	: 	1015546 
NR,PROF,N1-3,DOM,NPACK,DE	36523846 	: 	: 	35531947 
NR,PROF,N1-3,DOM,NPACK,DK	: 	: 	: 	1134057 
NR,PROF,N1-3,DOM,NPACK,EA	: 	: 	: 	82843683 e
NR,PROF,N1-3,DOM,NPACK,EE	469444 	: 	: 	404347 
NR,PROF,N1-3,DOM,NPACK,EL	: 	: 	: 	289703 
NR,PROF,N1-3,DOM,NPACK,ES	8426279 	: 	: 	8806721 
NR,PROF,N1-3,DOM,NPACK,EU27	: 	: 	: 	107339420 e
NR,PROF,N1-3,DOM,NPACK,EU28	: 	: 	: 	108317141 e
NR,PROF,N1-3,DOM,NPACK,FI	4781301 	: 	: 	4694916 
NR,PROF,N1-3,DOM,NPACK,FR	23668348 	: 	: 	: 
NR,PROF,N1-3,DOM,NPACK,HR	: 	: 	: 	968958 
NR,PROF,N1-3,DOM,NPACK,HU	387433 	: 	: 	479211 
NR,PROF,N1-3,DOM,NPACK,IE	557198 	: 	: 	492189 
NR,PROF,N1-3,DOM,NPACK,IT	5619465 	: 	: 	7798627 
NR,PROF,N1-3,DOM,NPACK,LT	519643 	: 	: 	534425 
NR,PROF,N1-3,DOM,NPACK,LU	: 	: 	: 	: u
NR,PROF,N1-3,DOM,NPACK,LV	: 	: 	: 	78023 u
NR,PROF,N1-3,DOM,NPACK,MT	9957 u	: 	: 	: u
NR,PROF,N1-3,DOM,NPACK,NL	1418212 	: 	: 	1093382 
