unit,purpose,duration,partner,accommod,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,TOTAL,N1-3,WORLD,NR_OTH,DE	4687223 	4795318 	3447857 	3479491 	4659586 	4993496 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,DK	: 	921923 	992820 	1017307 	543984 b	307977 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,EA	: 	: 	: 	15421052 e	12870174 e	13463012 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,EE	296908 	353612 	244523 	314904 	236123 	110101 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,EL	: 	33827 u	58162 u	110964 	40952 u	68810 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,ES	1935374 	1764334 	2102675 b	800589 	539079 	700633 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,EU27	: 	: 	23335945 e	24758918 e	20413622 e	20832255 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,EU28	: 	: 	23448044 e	25013316 e	20589666 e	21124193 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,FI	1055984 	1001766 	1076208 	935342 	1161363 	1409613 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,FR	3875053 	4209275 	4349430 	5624594 	4994312 	4664001 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,HR	95570 u	71128 u	122831 u	248744 	175989 	289759 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,HU	506145 	471143 	541214 	348727 	248648 	234333 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,IE	147715 	116521 	183680 	116036 	112315 	132377 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,IT	1322630 u	2199045 	1726975 	1614342 b	: u	567762 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,LT	43275 	53102 	37044 	86043 	62467 	94032 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,LU	: 	: u	: u	30793 u	17601 u	11739 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,LV	: 	195496 	193795 	303907 	233646 	673235 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,MT	18007 u	21918 u	14247 u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,NL	: c	223810 	205961 u	93706 u	205841 u	169215 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,NO	895437 	636122 	546847 	656490 	472045 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,PL	683937 	471601 	409789 	494224 b	1787788 	2553500 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,PT	342078 	278897 	: u	: u	119224 	96928 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,RO	1009750 	979593 	943316 	946326 	967753 	133363 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,SE	: 	3516291 	3102743 	2712867 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,SI	: c	: u	: u	55956 u	115955 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,SK	567057 u	: u	: u	: u	: u	255646 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OTH,UK	: 	: 	: 	: 	2925057 	2736005 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,AT	570477 	387557 	570616 	504207 	418858 	289011 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,BE	257495 b	156575 	266227 	282649 	227937 	193828 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,BG	640161 	199744 	150697 	385416 	328385 	489115 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,CH	: 	472804 u	566572 u	612558 u	364389 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,CY	670165 	640670 	535289 	239354 	357423 b	417358 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,CZ	11723445 	10244115 	8204357 	12079166 	10617388 	13762800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,DE	8171524 	7025954 	5014842 	5493974 	4980211 	6124348 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,DK	: 	4113017 	5452092 	5267690 	5191248 b	4276036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,EA	: 	: 	: 	98661778 e	97650703 e	106620475 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,EE	106370 u	131456 u	121451 	82504 	58792 u	114860 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,EL	: 	332623 	429167 	566932 	715174 	2028626 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,ES	46623930 	43540597 	38689024 b	58430943 	59491158 	64190102 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,EU27	: 	: 	119916305 e	145552555 e	122351279 e	136773394 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,EU28	: 	: 	120482598 e	146812682 e	123530265 e	138056316 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,FI	4738622 	5363423 	4638508 	4612613 	4730094 	4862564 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,FR	13333620 	11601221 	12500787 	14549670 	14302303 	15320399 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,HR	584831 	486899 	622672 	1256505 	1176309 	1280556 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,HU	1747471 	1834561 	1905833 	1985997 	2273554 	3370197 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,IE	647714 	566628 	533089 	574644 	431321 	600857 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,IT	1995461 u	5469560 	3268090 	3239728 b	3893958 	4370001 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,LT	286228 	278008 	284765 	290298 	288879 	302913 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,LU	: 	27747 u	33012 	47827 	40354 	31457 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,LV	: 	415865 	344990 	389434 	299496 	450987 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,MT	65324 	83603 	58216 	46827 b	78543 	32892 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,NL	4704612 	3399540 	3351380 	4203626 	3304862 	3687976 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,NO	3444294 	3934847 	3786865 	3823692 	3121991 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,PL	1716618 	1199845 	1332722 	1608220 b	948957 	1986256 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,PT	4495525 	4222942 	8321443 	4142485 	3280738 	2851680 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,RO	1074832 	1020077 	920055 	1191123 	1203470 	1298028 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,SE	: 	6404322 	6218943 	5240459 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,SI	1367950 	1301806 	1268235 	1599552 	1232597 	1448204 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,SK	489975 u	470981 u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_OWN,UK	: 	: 	: 	: 	1226721 	1631583 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,AT	5926356 	6204714 	5358600 	6042934 	5226007 	5201742 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,BE	2176154 b	1773096 	1731168 	1329924 	1354841 	1077881 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,BG	2900381 	1891070 	1622247 	1969311 	2138625 	2176154 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,CH	: 	4313453 	5402829 	4354716 	5446126 	4500397 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,CY	675952 	670849 	685329 	785004 	771716 b	537058 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,CZ	21831980 	19037587 	19012270 	20932180 	18833722 	18561089 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,DE	83178611 	94934442 	101218806 	92433112 	94648919 	93250858 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,DK	: 	19110420 	20870349 	20953081 	21196211 b	20820746 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,EA	: 	: 	: 	373599196 e	382041067 e	383751575 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,EE	2826808 	2829769 	2566211 	2789547 	1904731 	2062322 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,EL	: 	1675661 	1605479 	1696334 	1222661 	2111037 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,ES	84863130 	84267699 	82742315 b	68893220 	74544963 	71601463 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,EU27	: 	: 	567195985 e	568956456 e	546568780 e	557106985 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,EU28	: 	: 	569624330 e	572979064 e	550499870 e	561009654 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,FI	25461012 	24494497 	25070817 	24689189 	25398927 	25554366 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,FR	117680958 	107991494 	111440099 	128253530 	128989140 	129783533 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,HR	1608381 	1914454 	2726490 	4122065 	3944403 	3917953 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,HU	10897789 	11627677 	12481182 	12163351 	11062249 	12987808 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,IE	4537690 	4585156 	4126526 	3842958 	3888156 	3807267 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,IT	17173789 	15377008 	13373696 	17137690 b	14297983 	18780579 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,LT	1622637 	1647635 	2167927 	2231433 	1891678 	2025197 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,LU	: 	244264 	336880 	466290 	427608 	432017 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,LV	: 	3123463 	3081552 	3267584 	3545227 	3536260 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,MT	89687 	83935 	58730 	58354 b	81246 	86413 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,NL	12370305 	11194040 	12280882 	13214928 	14542883 	16722573 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,NO	6723999 	5157934 	5699631 	5653746 	4116856 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,PL	36152972 	34005583 	32092390 	30919905 b	22154817 	25964869 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,PT	10416789 	10125165 	5451939 	9107228 	9729811 	9425080 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,RO	15621574 	15500299 	14495996 	15632323 	15136036 	15400422 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,SE	: 	15087480 	15882298 	15154943 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,SI	1637766 	1402279 	1099204 	1287651 	1804298 	1549096 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,SK	4764976 	5317582 	4383217 	3543889 	3160301 b	1721077 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,NR_RF,UK	: 	: 	: 	: 	58187501 	61347375 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,AT	429587 	435944 	218708 u	366366 	526303 	393716 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,BE	515914 b	461899 	522699 	324347 	516661 	150022 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,BG	59129 u	: u	: u	: u	235509 	357520 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,CH	: 	643681 u	443715 u	478761 u	522831 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,CY	: c	: u	: u	: u	3178 bu	5633 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,CZ	707117 	770594 	930445 	661653 	685377 	545231 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,DE	6411975 	6129559 	6772136 	7064590 	8915357 	8299280 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,DK	: 	853523 	789918 	879914 	758363 b	382737 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,EA	: 	: 	: 	22738647 e	23787640 e	24269967 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,EE	: c	102505 u	64822 u	40078 u	105599 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,EL	: 	39471 u	33102 u	31171 u	70908 u	62658 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,ES	3697981 	2913842 	3110104 b	3926079 	3611514 	3517106 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,EU27	: 	: 	28678121 e	31098422 e	41898833 e	41921852 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,EU28	: 	: 	28717482 e	31106553 e	41956809 e	42130142 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,FI	487345 	528672 	384074 	599329 	611702 	489903 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,FR	6954304 	5631889 	5666940 	6609324 	5399408 	6550957 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,HR	: u	: u	: u	: u	: u	211048 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,HU	258764 	184617 	221226 	209789 	212774 	209466 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,IE	564780 	497910 	346382 	332549 	339725 	317563 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,IT	1649789 u	1552101 u	673797 u	1113531 bu	1146796 u	1600150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,LT	43362 	86221 	109259 	96860 	99468 	88200 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,LU	: 	: u	27258 u	25705 u	15593 u	15215 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,LV	: 	363925 	252222 	232790 	233107 	304046 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,MT	: 	24500 u	14184 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,NL	185803 u	1988164 	1656310 	1769048 	1825400 	2124658 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,NO	1129130 	1083614 	1470093 	1232896 	951849 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,PL	772636 	814581 	665159 	578517 b	1088758 	1186889 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,PT	93935 	59151 u	200221 	188666 	67362 u	99475 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,RO	314223 	282431 	304824 	177820 	189366 	103613 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,SE	: 	1562602 	1606596 	1527739 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,SI	255683 	296098 	325808 	331441 	508902 	368394 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,SK	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,WORLD,R_CAMP,UK	: 	: 	: 	: 	13811962 	13680831 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
