unit,purpose,duration,partner,month,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,TOTAL,N_GE4,DOM,M06,PT	3107839 	2481278 	2706070 	2514542 	2686195 	1864421 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M06,RO	2899730 	2906072 	3607639 	3340901 	3278168 	3294792 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M06,SE	: 	5774572 	8399048 	6311833 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M06,SI	: c	195805 u	229887 u	178098 u	208471 u	195492 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M06,SK	: c	: u	: u	: u	1302165 bu	884579 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M06,UK	: 	: 	: 	: 	18490594 	18923549 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,AT	4013610 	4125813 	4195030 	3792414 	3767663 	4261024 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,BE	2024197 b	2573208 	1907070 	2162567 	2433512 	2565877 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,BG	1687261 	1328139 	1194660 	1325696 	2636270 	1476133 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,CH	: 	4327803 	2808956 	3568195 	2882054 	3325265 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,CY	403164 	296582 	222293 	463916 	651021 	391154 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,CZ	17293832 	17731117 	14141243 	14932071 	14619088 	15819615 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,DE	44266210 	41707359 	45989560 	49666893 	41765357 	48537957 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,DK	: 	5940179 	8222670 	11111289 	7480525 b	6910898 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,EA	: 	: 	: 	393321364 e	434345896 e	443472307 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,EE	331709 u	528324 u	395260 	399437 	358352 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,EL	: 	14757053 	14235719 	14727155 	13826407 	10601283 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,ES	89067131 	84516219 	76300054 b	72551980 	85434697 	75628781 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,EU27	: 	: 	520695157 e	553809419 e	526769809 e	552859919 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,EU28	: 	: 	525913137 e	560292161 e	533508012 e	559215204 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,FI	8143352 	8495080 	7087058 	8211602 	8431151 	7329274 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,FR	163766895 	170081911 	158580865 	173517166 	179872362 	193651109 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,HR	4838995 	5090802 	5115696 	6256591 	6695231 	6323695 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,HU	3333026 	3741902 	3822889 	3719864 	3782592 	4506317 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,IE	1939321 	2494068 	2497935 	1914138 	1992731 	1909811 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,IT	43979984 	32949449 	29202584 	43299647 b	70679829 	70877774 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,LT	514652 	403183 	522003 	254645 	476503 	341881 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,LV	: 	1126170 u	512597 u	2149327 	859758 u	780428 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,MT	64833 u	32760 u	: c	28281 bu	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,NL	15887466 	15928766 	15496004 	13137797 	16932587 	17558724 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,NO	9174471 	9818870 	8445691 	10159807 	10271810 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,PL	49720872 	46981658 	43834820 	40245939 b	21268205 	35115434 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,PT	7994910 	7613429 	6589077 	7032149 	5886052 	7214786 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,RO	4998920 	4458296 	4707913 	5042293 	5209868 	6770085 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,SE	: 	13764029 	12120734 	11497954 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,SI	500653 u	559185 	398908 	428915 	536900 	670202 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,SK	1075930 	2551802 u	2431184 u	1656747 u	1717535 bu	1903091 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M07,UK	: 	: 	: 	: 	26093638 	27219354 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,AT	4267283 	3829319 	4009154 	3999690 	4815379 	3847614 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,BE	1075116 b	1884670 	1204424 	1046702 	2123445 	1946647 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,BG	5341662 	4004366 	2571236 	2916207 	3851905 	2985242 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,CH	: 	1701409 	1681506 	2072140 	1804062 u	1650515 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,CY	852825 	837912 	640792 	1234169 	1137491 	1285555 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,CZ	15201391 	12834397 	14667449 	12251113 	14627413 	12397312 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,DE	46208140 	60309637 	64598969 	52478915 	45521294 	45624673 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,DK	: 	2566230 	3751083 	3205368 	2394693 b	3058007 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,EA	: 	: 	: 	453880699 e	468741500 e	465537311 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,EE	438133 u	: u	281745 u	129759 u	211716 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,EL	: 	16766192 	16695963 	17994138 	15757301 	15579729 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,ES	90497993 	90689362 	94302537 b	98665477 	107602321 	108771039 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,EU27	: 	: 	585929278 e	600851463 e	582302284 e	576618495 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,EU28	: 	: 	589242097 e	605334249 e	587754608 e	582489558 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,FI	4066808 	3448625 	3359139 	3293265 	2758860 	3839562 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,FR	143102958 	134625471 	151320486 	178016999 	174084239 	168452023 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,HR	4163015 	3887903 	3519632 	4558297 	5442589 	5852379 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,HU	4870406 	5232077 	5205831 	5126381 	5793216 	6320215 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,IE	1590845 	1477187 	1601931 	1677657 	1557165 	1491583 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,IT	71630645 	88167779 	70837796 	69006395 b	86289648 	88800109 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,LT	699423 	852429 	671846 	721156 	539083 	518042 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,LU	: 	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,LV	: 	543993 u	645731 u	464076 u	307168 u	478152 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,MT	57803 	50284 u	66154 u	44144 bu	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,NL	9637852 	11135377 	9658911 	11143410 	10418987 	10826014 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,NO	3232405 	3009339 	2514890 	3112958 	2639308 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,PL	37137709 	34274104 	33044708 	29882083 b	30721985 	28193250 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,PT	14122574 	13567404 	12617153 	12546069 	13246151 	12284991 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,RO	10697711 	9628598 	10749540 	10131561 	10953283 	11896982 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,SE	: 	7818259 	7032595 	6103591 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,SI	493347 	564163 	568430 	374663 	603412 	434894 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,SK	971798 	2674998 u	1496115 u	1344129 u	2504016 b	1977210 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M08,UK	: 	: 	: 	: 	33319234 	34337919 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,AT	1664646 	1568573 	1298641 	1829496 	1399956 	1454478 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,BE	401526 bu	419338 	296905 u	338565 u	438362 u	429655 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,BG	728971 	817551 	377085 u	639378 	546725 	430232 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,CH	: 	822509 u	771698 u	966988 u	861856 u	1546952 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,CY	89472 u	68465 u	71342 u	: u	142061 u	313817 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,CZ	3676153 	4266010 	3602743 	4525886 	3507913 	4497269 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,DE	45584060 	36817818 	34864755 	37824080 	37748916 	35421743 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,DK	: 	1252023 	2416318 	835656 u	1038149 b	1263380 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,EA	: 	: 	: 	133549185 e	133005782 e	133914883 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,EE	: c	: u	118345 u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,EL	: 	1380906 	1215459 	1624837 	996588 	1244029 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,ES	20707049 	20010176 	19168411 b	21130229 	23840524 	22856483 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,EU27	: 	: 	162027062 e	177027337 e	177197406 e	176054421 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,EU28	: 	: 	162665175 e	178214483 e	178417198 e	177164718 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,FI	2169112 	2251465 	2003252 	1699133 	2057633 	1859222 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,FR	44597147 	43541178 	43791962 	52643625 	50029025 	52437148 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,HR	593676 	421638 	730274 	1226201 	1225143 	1117443 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,HU	990530 	1066346 	1084695 	1408938 	1256053 	1841098 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,IE	461033 	325841 	377824 	457634 	448440 	449965 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,IT	10499071 	13108519 	6313359 u	7183584 b	6790507 	9258954 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,LT	506439 	469630 	595197 	486836 	728506 	591415 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,LV	: 	: c	: u	: u	: u	146178 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,MT	85402 u	33065 u	30524 u	27584 bu	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,NL	5505142 	5773765 	5358662 	5780679 	6060472 	4774634 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,NO	1395501 	1783900 	1136768 	2279687 	802385 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,PL	6002374 	8009263 	8114454 	7617612 b	13196824 	8887683 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,PT	2772867 	2705938 	2815008 	2256332 	2725524 	2453733 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,RO	1970086 	2853450 	2874458 	2528315 	3017970 	2724080 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,SE	: 	3066069 	3140624 	2702176 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,SI	182577 u	146314 u	161973 u	167445 u	115575 u	169910 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,SK	828421 u	: u	1200842 u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M09,UK	: 	: 	: 	: 	17434167 	18430382 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,AT	1162851 	1261293 	1005370 	1140899 	980162 	1439684 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,BE	407412 bu	416840 	: u	344747 u	353180 u	241470 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,BG	217996 u	206706 u	188126 u	226274 u	349561 u	263837 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,CH	: 	1544857 u	1167388 u	1139210 u	910701 u	1145017 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,CY	: c	55092 u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,CZ	1517903 	2221029 	2512672 	1987667 	2374579 	2454452 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,DE	24713535 	26660938 	30646909 	31318559 	22979122 	30972890 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,DK	: 	1616147 	1741873 	738691 u	1621142 b	1187647 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,EA	: 	: 	: 	103571705 e	96022749 e	100359433 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,EE	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,EL	: 	694567 	682270 	810931 	1010008 	787999 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,ES	12696751 	14795946 	9390413 b	13375704 	14346894 	12160231 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,EU27	: 	: 	128266804 e	136348207 e	122398759 e	127735673 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,EU28	: 	: 	128687150 e	136594519 e	123017643 e	128296086 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,FI	1707678 	1728387 	1673839 	1571677 	1696711 	2249771 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,FR	43729378 	41976342 	40233873 	46014012 	46550470 	41136565 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,HR	357913 u	431911 	503973 	360434 u	626812 u	570216 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,HU	659752 	464086 	517715 	870740 	775199 	1152533 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,IE	520660 	332436 	310565 	412802 	424872 	426597 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,IT	: u	4346041 u	3508050 u	2710061 bu	2984847 	4028018 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,LT	202934 	245909 	233024 	160154 	249925 	248565 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,LU	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,LV	: 	: c	: u	: u	173560 u	427844 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,M10,MT	: c	: c	: c	6574 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
