unit,purpose,duration,partner,trip_arr,geo\time	2017 	2016 	2015 	2014 
NR,PERS,N_GE4,DOM,TRA_WEB,DE	6989708 	: 	: 	5630045 
NR,PERS,N_GE4,DOM,TRA_WEB,DK	: 	: 	: 	2300613 
NR,PERS,N_GE4,DOM,TRA_WEB,EA	: 	: 	: 	22325434 e
NR,PERS,N_GE4,DOM,TRA_WEB,EE	: c	: 	: 	24390 u
NR,PERS,N_GE4,DOM,TRA_WEB,EL	: 	: 	: 	232358 
NR,PERS,N_GE4,DOM,TRA_WEB,ES	4450606 	: 	: 	1717847 
NR,PERS,N_GE4,DOM,TRA_WEB,EU27	: 	: 	: 	30335916 e
NR,PERS,N_GE4,DOM,TRA_WEB,EU28	: 	: 	: 	30337595 e
NR,PERS,N_GE4,DOM,TRA_WEB,FI	928263 	: 	: 	573606 
NR,PERS,N_GE4,DOM,TRA_WEB,FR	9517021 	: 	: 	: 
NR,PERS,N_GE4,DOM,TRA_WEB,HR	: 	: 	: 	33752 u
NR,PERS,N_GE4,DOM,TRA_WEB,HU	144337 	: 	: 	130804 
NR,PERS,N_GE4,DOM,TRA_WEB,IE	64394 	: 	: 	43342 
NR,PERS,N_GE4,DOM,TRA_WEB,IT	2976643 	: 	: 	1831222 
NR,PERS,N_GE4,DOM,TRA_WEB,LT	: c	: 	: 	3182 u
NR,PERS,N_GE4,DOM,TRA_WEB,LU	: 	: 	: 	: u
NR,PERS,N_GE4,DOM,TRA_WEB,NL	111248 	: 	: 	59358 u
NR,PERS,N_GE4,DOM,TRA_WEB,PL	578918 	: 	: 	292319 
NR,PERS,N_GE4,DOM,TRA_WEB,PT	200414 	: 	: 	: 
NR,PERS,N_GE4,DOM,TRA_WEB,RO	48521 u	: 	: 	43505 u
NR,PERS,N_GE4,DOM,TRA_WEB,SE	: 	: 	: 	1305158 
NR,PERS,N_GE4,DOM,TRA_WEB,SI	: c	: 	: 	: u
NR,PERS,N_GE4,DOM,TRA_WEB,SK	: c	: 	: 	: u
NR,PERS,N_GE4,OUT,ACC_TO_TA,AT	2656989 	: 	: 	2511986 
NR,PERS,N_GE4,OUT,ACC_TO_TA,BE	1459916 b	: 	: 	2031661 
NR,PERS,N_GE4,OUT,ACC_TO_TA,BG	217614 	: 	: 	121357 
NR,PERS,N_GE4,OUT,ACC_TO_TA,CH	: 	: 	1678639 	1816199 
NR,PERS,N_GE4,OUT,ACC_TO_TA,CY	296395 	: 	: 	255074 
NR,PERS,N_GE4,OUT,ACC_TO_TA,CZ	2228879 	: 	: 	2015596 
NR,PERS,N_GE4,OUT,ACC_TO_TA,DE	21230621 	: 	: 	21875037 
NR,PERS,N_GE4,OUT,ACC_TO_TA,DK	: 	: 	: 	894188 
NR,PERS,N_GE4,OUT,ACC_TO_TA,EA	: 	: 	: 	52021754 e
NR,PERS,N_GE4,OUT,ACC_TO_TA,EE	239789 	: 	: 	137468 
NR,PERS,N_GE4,OUT,ACC_TO_TA,EL	: 	: 	: 	110035 
NR,PERS,N_GE4,OUT,ACC_TO_TA,ES	4228354 	: 	: 	1201936 
NR,PERS,N_GE4,OUT,ACC_TO_TA,EU27	: 	: 	: 	70229599 e
NR,PERS,N_GE4,OUT,ACC_TO_TA,EU28	: 	: 	: 	70424487 e
NR,PERS,N_GE4,OUT,ACC_TO_TA,FI	1731007 	: 	: 	1610091 
NR,PERS,N_GE4,OUT,ACC_TO_TA,FR	307677 	: 	: 	: 
NR,PERS,N_GE4,OUT,ACC_TO_TA,HR	: 	: 	: 	245112 
NR,PERS,N_GE4,OUT,ACC_TO_TA,HU	751596 	: 	: 	510639 
NR,PERS,N_GE4,OUT,ACC_TO_TA,IE	914657 	: 	: 	844715 
NR,PERS,N_GE4,OUT,ACC_TO_TA,IT	1997912 	: 	: 	1759732 
NR,PERS,N_GE4,OUT,ACC_TO_TA,LT	439468 	: 	: 	213926 
NR,PERS,N_GE4,OUT,ACC_TO_TA,LU	: 	: 	: 	126965 
NR,PERS,N_GE4,OUT,ACC_TO_TA,LV	: 	: 	: 	193295 
NR,PERS,N_GE4,OUT,ACC_TO_TA,MT	198837 	: 	: 	72135 
NR,PERS,N_GE4,OUT,ACC_TO_TA,NL	6266363 	: 	: 	6420478 
NR,PERS,N_GE4,OUT,ACC_TO_TA,PL	705333 	: 	: 	2457878 
NR,PERS,N_GE4,OUT,ACC_TO_TA,PT	269890 	: 	: 	334583 
NR,PERS,N_GE4,OUT,ACC_TO_TA,RO	302791 	: 	: 	305099 
NR,PERS,N_GE4,OUT,ACC_TO_TA,SE	: 	: 	: 	2592812 
NR,PERS,N_GE4,OUT,ACC_TO_TA,SI	217979 	: 	: 	232105 
NR,PERS,N_GE4,OUT,ACC_TO_TA,SK	725392 	: 	: 	584201 
NR,PERS,N_GE4,OUT,ACC_WEB,AT	3086940 	: 	: 	2415697 
NR,PERS,N_GE4,OUT,ACC_WEB,BE	3043017 b	: 	: 	2088369 
NR,PERS,N_GE4,OUT,ACC_WEB,BG	: c	: 	: 	: u
NR,PERS,N_GE4,OUT,ACC_WEB,CH	: 	: 	3906850 	3461274 
NR,PERS,N_GE4,OUT,ACC_WEB,CY	257859 	: 	: 	190841 
NR,PERS,N_GE4,OUT,ACC_WEB,CZ	2057031 	: 	: 	1233497 
NR,PERS,N_GE4,OUT,ACC_WEB,DE	32884770 	: 	: 	25928266 
NR,PERS,N_GE4,OUT,ACC_WEB,DK	: 	: 	: 	2075414 
NR,PERS,N_GE4,OUT,ACC_WEB,EA	: 	: 	: 	56918415 e
NR,PERS,N_GE4,OUT,ACC_WEB,EE	285895 	: 	: 	190785 
NR,PERS,N_GE4,OUT,ACC_WEB,EL	: 	: 	: 	78089 
NR,PERS,N_GE4,OUT,ACC_WEB,ES	3489725 	: 	: 	1521323 
NR,PERS,N_GE4,OUT,ACC_WEB,EU27	: 	: 	: 	73676043 e
NR,PERS,N_GE4,OUT,ACC_WEB,EU28	: 	: 	: 	73892174 e
NR,PERS,N_GE4,OUT,ACC_WEB,FI	2407688 	: 	: 	2209199 
NR,PERS,N_GE4,OUT,ACC_WEB,FR	8501880 	: 	: 	: 
NR,PERS,N_GE4,OUT,ACC_WEB,HR	: 	: 	: 	267350 
NR,PERS,N_GE4,OUT,ACC_WEB,HU	637859 	: 	: 	323999 
NR,PERS,N_GE4,OUT,ACC_WEB,IE	1778549 	: 	: 	1332548 
NR,PERS,N_GE4,OUT,ACC_WEB,IT	2716386 	: 	: 	2451612 
NR,PERS,N_GE4,OUT,ACC_WEB,LT	449208 	: 	: 	240631 
NR,PERS,N_GE4,OUT,ACC_WEB,LU	: 	: 	: 	349746 
NR,PERS,N_GE4,OUT,ACC_WEB,LV	: 	: 	: 	191220 
NR,PERS,N_GE4,OUT,ACC_WEB,MT	220235 	: 	: 	101555 
NR,PERS,N_GE4,OUT,ACC_WEB,NL	6992142 	: 	: 	7859361 
NR,PERS,N_GE4,OUT,ACC_WEB,PL	1719356 	: 	: 	1276626 
NR,PERS,N_GE4,OUT,ACC_WEB,PT	366896 	: 	: 	336989 
NR,PERS,N_GE4,OUT,ACC_WEB,RO	161377 	: 	: 	89560 
NR,PERS,N_GE4,OUT,ACC_WEB,SE	: 	: 	: 	1971641 
NR,PERS,N_GE4,OUT,ACC_WEB,SI	412387 	: 	: 	282499 
NR,PERS,N_GE4,OUT,ACC_WEB,SK	405029 	: 	: 	254999 u
NR,PERS,N_GE4,OUT,DIRECT,AT	2681578 	: 	: 	2296241 
NR,PERS,N_GE4,OUT,DIRECT,BE	4604800 b	: 	: 	3358507 
NR,PERS,N_GE4,OUT,DIRECT,BG	234197 	: 	: 	120333 
NR,PERS,N_GE4,OUT,DIRECT,CH	: 	: 	1843178 	1672294 
NR,PERS,N_GE4,OUT,DIRECT,CY	108731 	: 	: 	208171 
NR,PERS,N_GE4,OUT,DIRECT,CZ	1937535 	: 	: 	1161879 
NR,PERS,N_GE4,OUT,DIRECT,DE	35051631 	: 	: 	29558697 
NR,PERS,N_GE4,OUT,DIRECT,EA	: 	: 	: 	54494308 e
NR,PERS,N_GE4,OUT,DIRECT,EE	200217 	: 	: 	117902 
NR,PERS,N_GE4,OUT,DIRECT,EL	: 	: 	: 	: u
NR,PERS,N_GE4,OUT,DIRECT,ES	2619058 	: 	: 	3428260 
NR,PERS,N_GE4,OUT,DIRECT,EU27	: 	: 	: 	69014442 e
NR,PERS,N_GE4,OUT,DIRECT,EU28	: 	: 	: 	69081149 e
NR,PERS,N_GE4,OUT,DIRECT,FI	1006209 	: 	: 	1067021 
NR,PERS,N_GE4,OUT,DIRECT,FR	: u	: 	: 	: 
NR,PERS,N_GE4,OUT,DIRECT,HR	: 	: 	: 	131763 
NR,PERS,N_GE4,OUT,DIRECT,HU	1025192 	: 	: 	640109 
NR,PERS,N_GE4,OUT,DIRECT,IE	3044671 	: 	: 	2584033 
NR,PERS,N_GE4,OUT,DIRECT,IT	3598214 	: 	: 	4140201 
NR,PERS,N_GE4,OUT,DIRECT,LT	205647 	: 	: 	540040 
NR,PERS,N_GE4,OUT,DIRECT,LU	: 	: 	: 	655655 
NR,PERS,N_GE4,OUT,DIRECT,LV	: 	: 	: 	145736 
NR,PERS,N_GE4,OUT,DIRECT,MT	94340 	: 	: 	70147 
NR,PERS,N_GE4,OUT,DIRECT,NL	4418794 	: 	: 	4381382 
NR,PERS,N_GE4,OUT,DIRECT,PL	3743528 	: 	: 	2119569 
NR,PERS,N_GE4,OUT,DIRECT,PT	618472 	: 	: 	105282 
NR,PERS,N_GE4,OUT,DIRECT,RO	115462 	: 	: 	101214 
NR,PERS,N_GE4,OUT,DIRECT,SE	: 	: 	: 	942679 
NR,PERS,N_GE4,OUT,DIRECT,SI	779734 	: 	: 	632252 
NR,PERS,N_GE4,OUT,DIRECT,SK	557174 	: 	: 	220669 u
NR,PERS,N_GE4,OUT,NBOOK,AT	677832 	: 	: 	632983 
NR,PERS,N_GE4,OUT,NBOOK,BE	1290883 b	: 	: 	1313439 
NR,PERS,N_GE4,OUT,NBOOK,BG	66859 u	: 	: 	132554 
NR,PERS,N_GE4,OUT,NBOOK,CH	: 	: 	4476852 	3826681 
NR,PERS,N_GE4,OUT,NBOOK,CY	389835 	: 	: 	29154 u
NR,PERS,N_GE4,OUT,NBOOK,CZ	725838 	: 	: 	861040 
NR,PERS,N_GE4,OUT,NBOOK,DE	5131472 	: 	: 	5250783 
NR,PERS,N_GE4,OUT,NBOOK,DK	: 	: 	: 	3464385 
NR,PERS,N_GE4,OUT,NBOOK,EA	: 	: 	: 	12625522 e
NR,PERS,N_GE4,OUT,NBOOK,EE	44522 u	: 	: 	263436 
NR,PERS,N_GE4,OUT,NBOOK,EL	: 	: 	: 	102304 
NR,PERS,N_GE4,OUT,NBOOK,ES	558484 	: 	: 	711734 
NR,PERS,N_GE4,OUT,NBOOK,EU27	: 	: 	: 	26727592 e
NR,PERS,N_GE4,OUT,NBOOK,EU28	: 	: 	: 	27291990 e
NR,PERS,N_GE4,OUT,NBOOK,FI	818953 	: 	: 	813359 
NR,PERS,N_GE4,OUT,NBOOK,FR	: u	: 	: 	: 
NR,PERS,N_GE4,OUT,NBOOK,HR	: 	: 	: 	521840 
NR,PERS,N_GE4,OUT,NBOOK,HU	1135788 	: 	: 	1098781 
NR,PERS,N_GE4,OUT,NBOOK,IE	24259 u	: 	: 	107337 
NR,PERS,N_GE4,OUT,NBOOK,IT	698113 u	: 	: 	611692 u
NR,PERS,N_GE4,OUT,NBOOK,LT	409363 	: 	: 	238824 
NR,PERS,N_GE4,OUT,NBOOK,LU	: 	: 	: 	127875 
NR,PERS,N_GE4,OUT,NBOOK,LV	: 	: 	: 	383879 
NR,PERS,N_GE4,OUT,NBOOK,MT	: 	: 	: 	65981 
NR,PERS,N_GE4,OUT,NBOOK,NL	1884912 	: 	: 	780979 
NR,PERS,N_GE4,OUT,NBOOK,PL	2477513 	: 	: 	3207267 
NR,PERS,N_GE4,OUT,NBOOK,PT	96694 	: 	: 	78570 
NR,PERS,N_GE4,OUT,NBOOK,RO	407640 	: 	: 	437327 
NR,PERS,N_GE4,OUT,NBOOK,SE	: 	: 	: 	888817 
NR,PERS,N_GE4,OUT,NBOOK,SI	275662 	: 	: 	263247 
NR,PERS,N_GE4,OUT,NBOOK,SK	736497 	: 	: 	361440 
NR,PERS,N_GE4,OUT,NPACK,AT	4437352 	: 	: 	3517237 
NR,PERS,N_GE4,OUT,NPACK,BE	6286229 b	: 	: 	5590163 
NR,PERS,N_GE4,OUT,NPACK,BG	360064 	: 	: 	252887 
NR,PERS,N_GE4,OUT,NPACK,CH	: 	: 	7138250 	6487722 
NR,PERS,N_GE4,OUT,NPACK,CY	755942 	: 	: 	731641 
NR,PERS,N_GE4,OUT,NPACK,CZ	2983297 	: 	: 	2410333 
NR,PERS,N_GE4,OUT,NPACK,DE	44596387 	: 	: 	38379479 
NR,PERS,N_GE4,OUT,NPACK,DK	: 	: 	: 	3595494 
NR,PERS,N_GE4,OUT,NPACK,EA	: 	: 	: 	89682446 e
NR,PERS,N_GE4,OUT,NPACK,EE	380368 	: 	: 	396356 
NR,PERS,N_GE4,OUT,NPACK,EL	: 	: 	: 	439288 
NR,PERS,N_GE4,OUT,NPACK,ES	6684413 	: 	: 	4772886 
NR,PERS,N_GE4,OUT,NPACK,EU27	: 	: 	: 	124583824 e
NR,PERS,N_GE4,OUT,NPACK,EU28	: 	: 	: 	125321417 e
NR,PERS,N_GE4,OUT,NPACK,FI	2784984 	: 	: 	2401159 
NR,PERS,N_GE4,OUT,NPACK,FR	12115266 	: 	: 	: 
NR,PERS,N_GE4,OUT,NPACK,HR	: 	: 	: 	777390 
NR,PERS,N_GE4,OUT,NPACK,HU	2193894 	: 	: 	1738890 
NR,PERS,N_GE4,OUT,NPACK,IE	3431136 	: 	: 	2843120 
NR,PERS,N_GE4,OUT,NPACK,IT	5469939 	: 	: 	5687135 
NR,PERS,N_GE4,OUT,NPACK,LT	789827 	: 	: 	781096 
NR,PERS,N_GE4,OUT,NPACK,LU	: 	: 	: 	784667 
NR,PERS,N_GE4,OUT,NPACK,LV	: 	: 	: 	579892 
NR,PERS,N_GE4,OUT,NPACK,MT	283477 	: 	: 	176363 
NR,PERS,N_GE4,OUT,NPACK,NL	10708990 	: 	: 	9597296 
NR,PERS,N_GE4,OUT,NPACK,NO	3870780 	: 	: 	: 
NR,PERS,N_GE4,OUT,NPACK,PL	8259742 	: 	: 	5652579 
NR,PERS,N_GE4,OUT,NPACK,PT	859697 	: 	: 	515001 
NR,PERS,N_GE4,OUT,NPACK,RO	650860 	: 	: 	616987 
NR,PERS,N_GE4,OUT,NPACK,SE	: 	: 	: 	3479308 
NR,PERS,N_GE4,OUT,NPACK,SI	1184597 	: 	: 	1002839 
NR,PERS,N_GE4,OUT,NPACK,SK	1405604 	: 	: 	676277 
NR,PERS,N_GE4,OUT,PACK,AT	2093793 	: 	: 	2400299 
NR,PERS,N_GE4,OUT,PACK,BE	1216557 b	: 	: 	1389669 
NR,PERS,N_GE4,OUT,PACK,BG	158606 	: 	: 	123774 
NR,PERS,N_GE4,OUT,PACK,CH	: 	: 	1252234 	1393519 
NR,PERS,N_GE4,OUT,PACK,CY	140113 	: 	: 	118274 
NR,PERS,N_GE4,OUT,PACK,CZ	1945002 	: 	: 	1654130 
NR,PERS,N_GE4,OUT,PACK,DE	21065863 	: 	: 	21148267 
NR,PERS,N_GE4,OUT,PACK,DK	: 	: 	: 	1112282 
NR,PERS,N_GE4,OUT,PACK,EA	: 	: 	: 	41826346 e
NR,PERS,N_GE4,OUT,PACK,EE	160476 	: 	: 	148284 
NR,PERS,N_GE4,OUT,PACK,EL	: 	: 	: 	94567 
NR,PERS,N_GE4,OUT,PACK,ES	1978812 	: 	: 	1011469 
NR,PERS,N_GE4,OUT,PACK,EU27	: 	: 	: 	57351417 e
NR,PERS,N_GE4,OUT,PACK,EU28	: 	: 	: 	57535350 e
NR,PERS,N_GE4,OUT,PACK,FI	1069263 	: 	: 	1269700 
NR,PERS,N_GE4,OUT,PACK,FR	6038325 	: 	: 	: 
NR,PERS,N_GE4,OUT,PACK,HR	: 	: 	: 	221830 
NR,PERS,N_GE4,OUT,PACK,HU	771862 	: 	: 	535406 
NR,PERS,N_GE4,OUT,PACK,IE	772636 	: 	: 	898532 
NR,PERS,N_GE4,OUT,PACK,IT	1428546 	: 	: 	1472322 
NR,PERS,N_GE4,OUT,PACK,LT	345120 	: 	: 	212447 
NR,PERS,N_GE4,OUT,PACK,LU	: 	: 	: 	127420 
NR,PERS,N_GE4,OUT,PACK,LV	: 	: 	: 	192581 
NR,PERS,N_GE4,OUT,PACK,MT	49866 	: 	: 	49585 
NR,PERS,N_GE4,OUT,PACK,NL	3914012 	: 	: 	3261802 
NR,PERS,N_GE4,OUT,PACK,NO	1097689 	: 	: 	: 
NR,PERS,N_GE4,OUT,PACK,PL	686227 	: 	: 	2224969 
NR,PERS,N_GE4,OUT,PACK,PT	241125 	: 	: 	261029 
NR,PERS,N_GE4,OUT,PACK,RO	276168 	: 	: 	334027 
NR,PERS,N_GE4,OUT,PACK,SE	: 	: 	: 	1864892 
NR,PERS,N_GE4,OUT,PACK,SI	105846 	: 	: 	139088 
NR,PERS,N_GE4,OUT,PACK,SK	692327 	: 	: 	543043 
NR,PERS,N_GE4,OUT,TOTAL,AT	6531145 	: 	: 	5917537 
NR,PERS,N_GE4,OUT,TOTAL,BE	7502786 b	: 	: 	6979832 
NR,PERS,N_GE4,OUT,TOTAL,BG	518670 	: 	: 	376661 
NR,PERS,N_GE4,OUT,TOTAL,CH	: 	: 	8390483 	7881241 
NR,PERS,N_GE4,OUT,TOTAL,CY	896055 	: 	: 	849916 
NR,PERS,N_GE4,OUT,TOTAL,CZ	4928299 	: 	: 	4064463 
NR,PERS,N_GE4,OUT,TOTAL,DE	65662250 	: 	: 	59527746 
NR,PERS,N_GE4,OUT,TOTAL,DK	: 	: 	: 	4707775 
NR,PERS,N_GE4,OUT,TOTAL,EA	: 	: 	: 	131508792 e
NR,PERS,N_GE4,OUT,TOTAL,EE	540845 	: 	: 	544641 
NR,PERS,N_GE4,OUT,TOTAL,EL	: 	: 	: 	533856 
NR,PERS,N_GE4,OUT,TOTAL,ES	8663224 	: 	: 	5784355 
NR,PERS,N_GE4,OUT,TOTAL,EU27	: 	: 	: 	181935241 e
NR,PERS,N_GE4,OUT,TOTAL,EU28	: 	: 	: 	182856767 e
NR,PERS,N_GE4,OUT,TOTAL,FI	3854247 	: 	: 	3670859 
NR,PERS,N_GE4,OUT,TOTAL,FR	18153591 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,HR	: 	: 	: 	999220 
NR,PERS,N_GE4,OUT,TOTAL,HU	2965756 	: 	: 	2274296 
NR,PERS,N_GE4,OUT,TOTAL,IE	4203772 	: 	: 	3741653 
NR,PERS,N_GE4,OUT,TOTAL,IT	6898485 	: 	: 	7159457 
NR,PERS,N_GE4,OUT,TOTAL,LT	1134947 	: 	: 	993544 
NR,PERS,N_GE4,OUT,TOTAL,LU	: 	: 	: 	912087 
NR,PERS,N_GE4,OUT,TOTAL,LV	: 	557618 	: 	772473 
NR,PERS,N_GE4,OUT,TOTAL,MT	333343 	300371 	252911 	225948 
NR,PERS,N_GE4,OUT,TOTAL,NL	14623002 	: 	: 	12859098 
NR,PERS,N_GE4,OUT,TOTAL,NO	4968469 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,PL	8945969 	: 	: 	7877549 
NR,PERS,N_GE4,OUT,TOTAL,PT	1100822 	: 	: 	776030 
NR,PERS,N_GE4,OUT,TOTAL,RO	927029 	: 	: 	951013 
NR,PERS,N_GE4,OUT,TOTAL,SE	: 	: 	: 	5344200 
NR,PERS,N_GE4,OUT,TOTAL,SI	1290443 	: 	: 	1141927 
NR,PERS,N_GE4,OUT,TOTAL,SK	2097931 	: 	: 	1219320 
NR,PERS,N_GE4,OUT,TRA_TO_TA,AT	1808987 	: 	: 	1925166 
NR,PERS,N_GE4,OUT,TRA_TO_TA,BE	1392361 b	: 	: 	1784284 
NR,PERS,N_GE4,OUT,TRA_TO_TA,BG	164914 	: 	: 	91395 
NR,PERS,N_GE4,OUT,TRA_TO_TA,CH	: 	: 	1692906 	1881004 
NR,PERS,N_GE4,OUT,TRA_TO_TA,CY	279513 	: 	: 	504316 
NR,PERS,N_GE4,OUT,TRA_TO_TA,CZ	1942985 	: 	: 	1445867 
NR,PERS,N_GE4,OUT,TRA_TO_TA,DE	21126445 	: 	: 	19775904 
NR,PERS,N_GE4,OUT,TRA_TO_TA,DK	: 	: 	: 	1074905 
NR,PERS,N_GE4,OUT,TRA_TO_TA,EA	: 	: 	: 	50587095 e
NR,PERS,N_GE4,OUT,TRA_TO_TA,EE	198667 	: 	: 	148980 
NR,PERS,N_GE4,OUT,TRA_TO_TA,EL	: 	: 	: 	140363 
NR,PERS,N_GE4,OUT,TRA_TO_TA,ES	3067752 	: 	: 	1413341 
NR,PERS,N_GE4,OUT,TRA_TO_TA,EU27	: 	: 	: 	68089576 e
NR,PERS,N_GE4,OUT,TRA_TO_TA,EU28	: 	: 	: 	68325187 e
NR,PERS,N_GE4,OUT,TRA_TO_TA,FI	1594341 	: 	: 	1633753 
NR,PERS,N_GE4,OUT,TRA_TO_TA,FR	16652215 	: 	: 	: 
NR,PERS,N_GE4,OUT,TRA_TO_TA,HR	: 	: 	: 	278435 
NR,PERS,N_GE4,OUT,TRA_TO_TA,HU	387153 	: 	: 	281482 
NR,PERS,N_GE4,OUT,TRA_TO_TA,IE	750670 	: 	: 	767950 
NR,PERS,N_GE4,OUT,TRA_TO_TA,IT	1827926 	: 	: 	2231732 
NR,PERS,N_GE4,OUT,TRA_TO_TA,LT	519046 	: 	: 	214680 
NR,PERS,N_GE4,OUT,TRA_TO_TA,LU	: 	: 	: 	122116 
NR,PERS,N_GE4,OUT,TRA_TO_TA,LV	: 	: 	: 	192837 
NR,PERS,N_GE4,OUT,TRA_TO_TA,MT	105832 	: 	: 	75375 
NR,PERS,N_GE4,OUT,TRA_TO_TA,NL	5371491 	: 	: 	4744238 
NR,PERS,N_GE4,OUT,TRA_TO_TA,PL	803665 	: 	: 	2401421 
NR,PERS,N_GE4,OUT,TRA_TO_TA,PT	337498 	: 	: 	516764 
NR,PERS,N_GE4,OUT,TRA_TO_TA,RO	278808 	: 	: 	311009 
NR,PERS,N_GE4,OUT,TRA_TO_TA,SE	: 	: 	: 	2857141 
NR,PERS,N_GE4,OUT,TRA_TO_TA,SI	123202 	: 	: 	160049 
NR,PERS,N_GE4,OUT,TRA_TO_TA,SK	614719 	: 	: 	531517 
NR,PERS,N_GE4,OUT,TRA_WEB,AT	2087440 	: 	: 	1682312 
NR,PERS,N_GE4,OUT,TRA_WEB,BE	2555945 b	: 	: 	1823554 
NR,PERS,N_GE4,OUT,TRA_WEB,BG	56193 u	: 	: 	: u
NR,PERS,N_GE4,OUT,TRA_WEB,CH	: 	: 	3497149 	3161451 
NR,PERS,N_GE4,OUT,TRA_WEB,CY	647781 	: 	: 	519497 
NR,PERS,N_GE4,OUT,TRA_WEB,CZ	1280885 	: 	: 	590362 
NR,PERS,N_GE4,OUT,TRA_WEB,DE	26273386 	: 	: 	20945261 
NR,PERS,N_GE4,OUT,TRA_WEB,DK	: 	: 	: 	3064655 
NR,PERS,N_GE4,OUT,TRA_WEB,EA	: 	: 	: 	52964598 e
NR,PERS,N_GE4,OUT,TRA_WEB,EE	302312 	: 	: 	261158 
NR,PERS,N_GE4,OUT,TRA_WEB,EL	: 	: 	: 	182015 
NR,PERS,N_GE4,OUT,TRA_WEB,ES	4136199 	: 	: 	1894154 
NR,PERS,N_GE4,OUT,TRA_WEB,EU27	: 	: 	: 	71606503 e
NR,PERS,N_GE4,OUT,TRA_WEB,EU28	: 	: 	: 	71825726 e
NR,PERS,N_GE4,OUT,TRA_WEB,FI	3149072 	: 	: 	2942155 
NR,PERS,N_GE4,OUT,TRA_WEB,FR	9563099 	: 	: 	: 
NR,PERS,N_GE4,OUT,TRA_WEB,HR	: 	: 	: 	267851 
NR,PERS,N_GE4,OUT,TRA_WEB,HU	853775 	: 	: 	545198 
NR,PERS,N_GE4,OUT,TRA_WEB,IE	3264125 	: 	: 	2605270 
NR,PERS,N_GE4,OUT,TRA_WEB,IT	3382970 	: 	: 	3014632 
NR,PERS,N_GE4,OUT,TRA_WEB,LT	803257 	: 	: 	431866 
NR,PERS,N_GE4,OUT,TRA_WEB,LU	: 	: 	: 	314006 
NR,PERS,N_GE4,OUT,TRA_WEB,LV	: 	: 	: 	320803 
NR,PERS,N_GE4,OUT,TRA_WEB,MT	267456 	: 	: 	139201 
NR,PERS,N_GE4,OUT,TRA_WEB,NL	6449989 	: 	: 	5498245 
NR,PERS,N_GE4,OUT,TRA_WEB,PL	2469298 	: 	: 	1441814 
NR,PERS,N_GE4,OUT,TRA_WEB,PT	514208 	: 	: 	526189 
NR,PERS,N_GE4,OUT,TRA_WEB,RO	131916 	: 	: 	136450 
NR,PERS,N_GE4,OUT,TRA_WEB,SE	: 	: 	: 	3020041 
NR,PERS,N_GE4,OUT,TRA_WEB,SI	111789 	: 	: 	118929 
NR,PERS,N_GE4,OUT,TRA_WEB,SK	415387 	: 	: 	199340 u
NR,PERS,N_GE4,WORLD,ACC_TO_TA,AT	3019916 	: 	: 	2777556 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,BE	1519159 b	: 	: 	2115269 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,BG	391650 	: 	: 	191571 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,CH	: 	: 	1730005 	1845308 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,CY	310098 	: 	: 	274801 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,CZ	2497471 	: 	: 	2186105 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,DE	24799875 	: 	: 	25755360 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,DK	: 	: 	: 	1024815 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,EA	: 	: 	: 	84747773 e
NR,PERS,N_GE4,WORLD,ACC_TO_TA,EE	244661 	: 	: 	138459 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,EL	: 	: 	: 	252677 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,ES	11039118 	: 	: 	3725227 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,EU27	: 	: 	: 	109644656 e
NR,PERS,N_GE4,WORLD,ACC_TO_TA,EU28	: 	: 	: 	109844854 e
NR,PERS,N_GE4,WORLD,ACC_TO_TA,FI	1911533 	: 	: 	1764447 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,FR	1482757 	: 	: 	: 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,HR	: 	: 	: 	291701 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,HU	789041 	: 	: 	574579 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,IE	964997 	: 	: 	880736 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,IT	3507322 	: 	: 	2989481 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,LT	444233 	: 	: 	271642 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,LU	: 	: 	: 	129249 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,LV	: 	: 	: 	193295 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,MT	202994 	: 	: 	73398 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,NL	7857129 	: 	: 	7417368 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,PL	808003 	: 	: 	2815473 
NR,PERS,N_GE4,WORLD,ACC_TO_TA,PT	420137 	: 	: 	647089 
